district_id,est_child_poverty,est_total_child,est_total_pop,year,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,emh,school_id,achievement_dir,growth_dir,overall_dir,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,3995,0.0,0.0,0.0,1,2,3,1,2,1,1,3,1,2851,0.008067345,0.031918625,0.21957208,0.504735181,0.208347948,0.000350754,0.027008067,0.628,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,H,3995,0.0,1.0,0.0,3,3,3,3,3,6,6,5,8,2851,0.008067345,0.031918625,0.21957208,0.504735181,0.208347948,0.000350754,0.027008067,0.628,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,M,3995,1.0,1.0,1.0,1,2,1,3,2,4,5,3,5,2851,0.008067345,0.031918625,0.21957208,0.504735181,0.208347948,0.000350754,0.027008067,0.628,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,3995,0.0,1.0,1.0,1,2,1,1,3,1,3,1,1,2949,0.005425568,0.03051882,0.201085114,0.515768057,0.214309936,0.0,0.032892506,0.6341,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,3995,0.0,0.0,0.0,2,2,1,1,1,5,6,4,6,2949,0.005425568,0.03051882,0.201085114,0.515768057,0.214309936,0.0,0.032892506,0.6341,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,H,3995,1.0,0.0,1.0,1,1,1,1,1,6,7,3,7,2949,0.005425568,0.03051882,0.201085114,0.515768057,0.214309936,0.0,0.032892506,0.6341,DOUGLAS COUNTY RE 1,HOPE ON-LINE
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,H,4271,0.0,0.0,0.0,9,10,9,10,10,6,6,5,9,1332,0.003753754,0.022522523,0.016516517,0.094594595,0.828078078,0.0,0.034534535,0.086,DOUGLAS COUNTY RE 1,LEGEND HIGH SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,H,4271,-1.0,0.0,0.0,8,9,9,9,9,6,6,5,9,1332,0.003753754,0.022522523,0.016516517,0.094594595,0.828078078,0.0,0.034534535,0.086,DOUGLAS COUNTY RE 1,LEGEND HIGH SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,H,4271,0.0,0.0,0.0,7,9,8,9,9,6,6,2,7,1786,0.006718925,0.021276596,0.012318029,0.099104143,0.818029115,0.001679731,0.04087346,0.0745,DOUGLAS COUNTY RE 1,LEGEND HIGH SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,4292,0.0,0.0,0.0,8,9,9,9,7,7,6,8,7,553,0.003616637,0.018083183,0.001808318,0.113924051,0.819168174,0.001808318,0.04159132,0.132,DOUGLAS COUNTY RE 1,IRON HORSE ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,4292,0.0,0.0,0.0,9,8,9,8,8,6,5,6,9,553,0.003616637,0.018083183,0.001808318,0.113924051,0.819168174,0.001808318,0.04159132,0.132,DOUGLAS COUNTY RE 1,IRON HORSE ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,4292,0.0,-1.0,0.0,7,9,7,9,8,6,6,6,6,546,0.007326007,0.009157509,0.0,0.117216117,0.820512821,0.001831502,0.043956044,0.1374,DOUGLAS COUNTY RE 1,IRON HORSE ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,4980,0.0,1.0,1.0,12,9,9,9,9,12,11,12,9,298,0.006711409,0.036912752,0.003355705,0.083892617,0.82885906,0.0,0.040268456,0.077,DOUGLAS COUNTY RE 1,LARKSPUR ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,4980,0.0,0.0,0.0,10,9,10,9,6,9,8,10,9,298,0.006711409,0.036912752,0.003355705,0.083892617,0.82885906,0.0,0.040268456,0.077,DOUGLAS COUNTY RE 1,LARKSPUR ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,4980,0.0,-1.0,-1.0,9,9,8,9,8,9,8,9,9,298,0.003355705,0.040268456,0.006711409,0.100671141,0.822147651,0.0,0.026845638,0.0872,DOUGLAS COUNTY RE 1,LARKSPUR ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,5045,0.0,0.0,-1.0,7,8,7,8,7,7,7,6,7,504,0.005952381,0.029761905,0.013888889,0.111111111,0.81547619,0.003968254,0.01984127,0.11699999999999999,DOUGLAS COUNTY RE 1,LEGACY POINT ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5045,0.0,-1.0,0.0,8,7,8,7,6,6,6,6,7,504,0.005952381,0.029761905,0.013888889,0.111111111,0.81547619,0.003968254,0.01984127,0.11699999999999999,DOUGLAS COUNTY RE 1,LEGACY POINT ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5045,0.0,1.0,0.0,9,9,8,9,6,9,10,7,8,481,0.002079002,0.031185031,0.012474012,0.122661123,0.8004158,0.0,0.031185031,0.1393,DOUGLAS COUNTY RE 1,LEGACY POINT ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,5405,,,,,5,5,5,,,,,,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,H,5405,0.0,,-1.0,,7,5,5,,,,,,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,M,5405,-1.0,0.0,-1.0,,7,5,7,5,1,2,1,1,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,H,5405,0.0,-1.0,-1.0,4,5,5,5,5,1,1,1,5,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,M,5405,-1.0,-1.0,-1.0,,6,4,6,5,1,1,1,1,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5405,,,,,6,5,5,,1,1,1,1,231,0.008658009,0.056277056,0.025974026,0.095238095,0.792207792,0.0,0.021645022,0.091,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5405,,,-1.0,,5,5,5,7,1,3,1,1,233,0.012875536,0.030042918,0.008583691,0.077253219,0.802575107,0.0,0.068669528,0.10300000000000001,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,5405,1.0,1.0,1.0,1,6,4,5,4,1,1,1,2,233,0.012875536,0.030042918,0.008583691,0.077253219,0.802575107,0.0,0.068669528,0.10300000000000001,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,H,5405,-1.0,,0.0,1,5,5,5,4,1,1,1,1,233,0.012875536,0.030042918,0.008583691,0.077253219,0.802575107,0.0,0.068669528,0.10300000000000001,DOUGLAS COUNTY RE 1,EDCSD: COLORADO CYBER SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,,5607,,,,,,,,,,,,,574,0.008710801,0.015679443,0.006968641,0.106271777,0.827526132,0.0,0.034843206,0.059000000000000004,DOUGLAS COUNTY RE 1,SAGE CANYON ELEMENTARY
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5607,0.0,0.0,0.0,6,9,9,9,6,5,6,1,8,574,0.008710801,0.015679443,0.006968641,0.106271777,0.827526132,0.0,0.034843206,0.059000000000000004,DOUGLAS COUNTY RE 1,SAGE CANYON ELEMENTARY
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5607,0.0,0.0,0.0,7,9,7,7,8,6,6,6,6,600,0.008333333,0.018333333,0.011666667,0.105,0.815,0.0,0.041666667,0.0683,DOUGLAS COUNTY RE 1,SAGE CANYON ELEMENTARY
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,5745,0.0,1.0,0.0,8,9,9,7,6,8,7,7,8,574,0.006968641,0.006968641,0.010452962,0.141114983,0.81010453,0.003484321,0.020905923,0.085,DOUGLAS COUNTY RE 1,MEADOW VIEW ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5745,1.0,1.0,0.0,9,9,9,10,7,9,6,10,9,574,0.006968641,0.006968641,0.010452962,0.141114983,0.81010453,0.003484321,0.020905923,0.085,DOUGLAS COUNTY RE 1,MEADOW VIEW ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5745,0.0,0.0,0.0,9,9,7,9,7,9,10,6,8,565,0.007079646,0.0,0.005309735,0.14159292,0.819469027,0.0,0.026548673,0.0867,DOUGLAS COUNTY RE 1,MEADOW VIEW ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,5843,0.0,0.0,-1.0,7,9,8,7,6,6,6,6,6,549,0.0,0.054644809,0.018214936,0.069216758,0.823315118,0.001821494,0.032786885,0.04,DOUGLAS COUNTY RE 1,LONE TREE ELEMENTARY
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5843,0.0,0.0,0.0,9,9,9,8,7,9,7,9,8,549,0.0,0.054644809,0.018214936,0.069216758,0.823315118,0.001821494,0.032786885,0.04,DOUGLAS COUNTY RE 1,LONE TREE ELEMENTARY
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5843,1.0,1.0,1.0,12,9,9,9,11,12,10,12,10,519,0.0,0.04238921,0.02504817,0.065510597,0.826589595,0.0,0.040462428,0.0347,DOUGLAS COUNTY RE 1,LONE TREE ELEMENTARY
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,5997,0.0,-1.0,-1.0,6,10,9,9,7,5,6,5,5,488,0.016393443,0.038934426,0.008196721,0.067622951,0.831967213,0.0,0.036885246,0.042,DOUGLAS COUNTY RE 1,D C S MONTESSORI CHARTER SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,5997,0.0,0.0,0.0,6,12,9,10,10,5,6,2,6,488,0.016393443,0.038934426,0.008196721,0.067622951,0.831967213,0.0,0.036885246,0.042,DOUGLAS COUNTY RE 1,D C S MONTESSORI CHARTER SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,5997,1.0,1.0,0.0,6,13,9,12,11,6,9,4,6,485,0.004123711,0.035051546,0.006185567,0.088659794,0.830927835,0.0,0.035051546,0.0339,DOUGLAS COUNTY RE 1,D C S MONTESSORI CHARTER SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,6152,-1.0,,-1.0,,9,11,9,,,,,,433,0.002309469,0.034642032,0.013856813,0.106235566,0.787528868,0.0,0.055427252,0.057999999999999996,DOUGLAS COUNTY RE 1,MOUNTAIN VIEW ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6152,,,,,,,,,,,,,433,0.002309469,0.034642032,0.013856813,0.106235566,0.787528868,0.0,0.055427252,0.057999999999999996,DOUGLAS COUNTY RE 1,MOUNTAIN VIEW ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,6152,,,-1.0,,8,9,7,,,,,,415,0.002409639,0.036144578,0.009638554,0.093975904,0.804819277,0.002409639,0.05060241,0.0771,DOUGLAS COUNTY RE 1,MOUNTAIN VIEW ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,M,6164,0.0,0.0,0.0,6,10,8,10,9,6,6,6,4,1052,0.002851711,0.043726236,0.011406844,0.105513308,0.799429658,0.002851711,0.034220532,0.07,DOUGLAS COUNTY RE 1,MOUNTAIN RIDGE MIDDLE SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,M,6164,0.0,0.0,-1.0,6,9,8,10,9,5,5,6,5,1052,0.002851711,0.043726236,0.011406844,0.105513308,0.799429658,0.002851711,0.034220532,0.07,DOUGLAS COUNTY RE 1,MOUNTAIN RIDGE MIDDLE SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,6164,0.0,1.0,0.0,9,10,11,10,9,7,9,7,6,1017,0.003933137,0.052114061,0.007866273,0.111111111,0.782694199,0.000983284,0.041297935,0.0669,DOUGLAS COUNTY RE 1,MOUNTAIN RIDGE MIDDLE SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,H,6165,0.0,0.0,0.0,10,10,12,11,10,6,6,6,6,2036,0.002455796,0.044204322,0.012278978,0.096267191,0.808939096,0.001473477,0.034381139,0.057999999999999996,DOUGLAS COUNTY RE 1,MOUNTAIN VISTA HIGH SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,H,6165,0.0,-1.0,0.0,11,12,12,12,10,6,6,6,7,2036,0.002455796,0.044204322,0.012278978,0.096267191,0.808939096,0.001473477,0.034381139,0.057999999999999996,DOUGLAS COUNTY RE 1,MOUNTAIN VISTA HIGH SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,H,6165,0.0,0.0,0.0,11,12,12,12,10,6,7,6,7,2032,0.003937008,0.038385827,0.009350394,0.106299213,0.80265748,0.000492126,0.038877953,0.061500000000000006,DOUGLAS COUNTY RE 1,MOUNTAIN VISTA HIGH SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,,6365,,,,,,,,,,,,,496,0.0,0.131048387,0.010080645,0.066532258,0.758064516,0.0,0.034274194,0.027000000000000003,DOUGLAS COUNTY RE 1,SKYVIEW ACADEMY
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6365,0.0,0.0,0.0,9,10,11,9,9,6,8,6,6,496,0.0,0.131048387,0.010080645,0.066532258,0.758064516,0.0,0.034274194,0.027000000000000003,DOUGLAS COUNTY RE 1,SKYVIEW ACADEMY
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,6365,0.0,0.0,0.0,9,11,9,9,9,7,6,6,9,653,0.0,0.113323124,0.012251149,0.099540582,0.732006126,0.0,0.04287902,0.026000000000000002,DOUGLAS COUNTY RE 1,SKYVIEW ACADEMY
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,6365,0.0,0.0,0.0,9,10,9,10,,7,9,6,8,653,0.0,0.113323124,0.012251149,0.099540582,0.732006126,0.0,0.04287902,0.026000000000000002,DOUGLAS COUNTY RE 1,SKYVIEW ACADEMY
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,6396,0.0,0.0,0.0,9,9,10,9,9,6,6,9,5,501,0.001996008,0.03992016,0.013972056,0.097804391,0.804391218,0.001996008,0.03992016,0.06,DOUGLAS COUNTY RE 1,NORTHEAST ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6396,0.0,-1.0,-1.0,7,9,10,9,9,7,7,9,6,501,0.001996008,0.03992016,0.013972056,0.097804391,0.804391218,0.001996008,0.03992016,0.06,DOUGLAS COUNTY RE 1,NORTHEAST ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,6396,0.0,0.0,0.0,7,9,9,9,9,6,6,7,6,455,0.002197802,0.041758242,0.008791209,0.09010989,0.815384615,0.002197802,0.03956044,0.0681,DOUGLAS COUNTY RE 1,NORTHEAST ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,6406,0.0,0.0,0.0,13,12,12,13,13,12,12,9,12,713,0.0,0.117812062,0.005610098,0.091164095,0.740532959,0.0,0.044880785,0.111,DOUGLAS COUNTY RE 1,NORTHRIDGE ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6406,0.0,0.0,-1.0,13,12,13,13,13,12,13,9,12,713,0.0,0.117812062,0.005610098,0.091164095,0.740532959,0.0,0.044880785,0.111,DOUGLAS COUNTY RE 1,NORTHRIDGE ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,6406,0.0,0.0,0.0,12,13,13,13,13,12,13,9,12,722,0.005540166,0.131578947,0.009695291,0.112188366,0.70498615,0.0,0.03601108,0.1094,DOUGLAS COUNTY RE 1,NORTHRIDGE ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,M,6772,0.0,0.0,-1.0,6,9,6,9,8,6,5,6,6,947,0.006335797,0.020063358,0.009503696,0.10876452,0.812038015,0.001055966,0.042238648,0.086,DOUGLAS COUNTY RE 1,SAGEWOOD MIDDLE SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,M,6772,0.0,0.0,0.0,6,9,6,9,7,5,3,6,4,947,0.006335797,0.020063358,0.009503696,0.10876452,0.812038015,0.001055966,0.042238648,0.086,DOUGLAS COUNTY RE 1,SAGEWOOD MIDDLE SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,6772,0.0,0.0,0.0,6,9,9,9,7,5,5,6,5,983,0.007121058,0.022380468,0.01017294,0.118006104,0.80162767,0.003051882,0.037639878,0.0875,DOUGLAS COUNTY RE 1,SAGEWOOD MIDDLE SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,M,6773,1.0,0.0,0.0,6,9,6,9,9,6,5,7,6,977,0.008188332,0.042988741,0.016376663,0.117707267,0.772773797,0.0,0.0419652,0.10300000000000001,DOUGLAS COUNTY RE 1,SIERRA MIDDLE SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,M,6773,0.0,-1.0,0.0,6,7,6,9,9,6,3,6,6,977,0.008188332,0.042988741,0.016376663,0.117707267,0.772773797,0.0,0.0419652,0.10300000000000001,DOUGLAS COUNTY RE 1,SIERRA MIDDLE SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,M,6773,0.0,1.0,0.0,9,7,9,9,7,6,5,9,6,951,0.008412198,0.031545741,0.013669821,0.138801262,0.757097792,0.001051525,0.049421661,0.142,DOUGLAS COUNTY RE 1,SIERRA MIDDLE SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,6938,0.0,0.0,0.0,12,13,13,12,12,11,12,9,10,597,0.0,0.038525963,0.001675042,0.098827471,0.830820771,0.0,0.030150754,0.045,DOUGLAS COUNTY RE 1,PINE GROVE ELEMENTARY SCHOOL
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6938,0.0,0.0,-1.0,12,13,12,12,11,9,9,9,9,597,0.0,0.038525963,0.001675042,0.098827471,0.830820771,0.0,0.030150754,0.045,DOUGLAS COUNTY RE 1,PINE GROVE ELEMENTARY SCHOOL
900,2564,67455,300504,2012,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,E,6938,0.0,0.0,0.0,12,12,11,12,11,9,9,9,9,596,0.008389262,0.040268456,0.001677852,0.109060403,0.810402685,0.0,0.030201342,0.0319,DOUGLAS COUNTY RE 1,PINE GROVE ELEMENTARY SCHOOL
900,2236,65857,289268,2010,0.03395235130661889,0.22766776829791058,DOUGLAS,287808328,184354717,370600,207309771,679843415, 4967 , 3182 , 6 , 3578 , 11732 ,E,6940,0.0,0.0,0.0,9,9,9,8,8,7,9,6,7,982,0.00509165,0.036659878,0.011201629,0.154786151,0.736252546,0.00203666,0.053971487,0.203,DOUGLAS COUNTY RE 1,PINE LANE ELEMENTARY
900,2678,66570,294436,2011,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,E,6940,0.0,0.0,0.0,7,8,9,9,8,7,7,6,7,982,0.00509165,0.036659878,0.011201629,0.154786151,0.736252546,0.00203666,0.053971487,0.203,DOUGLAS COUNTY RE 1,PINE LANE ELEMENTARY
