% ,All Funds,,48.7 ,39.5 ,0.0 ,11.8 ,100.0 
,,,,,,,
,LA PLATA,IGNACIO 11 JT,,,,,
$ ,Amount,,"5,266,768","4,611,626",242,"374,139","10,252,776"
$ ,Per Pupil,778.9 ," 6,762 "," 5,921 ", 0 , 480 ," 13,163 "
% ,All Funds,,51.4 ,45.0 ,0.0 ,3.6 ,100.0 
,,,,,,,
,LARIMER,POUDRE R-1,,,,,
$ ,Amount,,"131,660,692","97,631,552","483,298","33,289,706","263,065,248"
$ ,Per Pupil,"25,496.0 "," 5,164 "," 3,829 ", 19 ," 1,306 "," 10,318 "
% ,All Funds,,50.0 ,37.1 ,0.2 ,12.7 ,100.0 
,,,,,,,
,LARIMER,THOMPSON R-2J,,,,,
$ ,Amount,,"72,245,352","56,991,771","2,224,388","14,897,306","146,358,817"
$ ,Per Pupil,"14,469.9 "," 4,993 "," 3,939 ", 154 ," 1,030 "," 10,115 "
% ,All Funds,,49.4 ,38.9 ,1.5 ,10.2 ,100.0 
,,,,,,,
,LARIMER,PARK (ESTES PARK) R-3,,,,,
$ ,Amount,,"6,212,577","4,640,598",0,"2,243,672","13,096,847"
$ ,Per Pupil,"1,154.6 "," 5,381 "," 4,019 ", 0 ," 1,943 "," 11,343 "
% ,All Funds,,47.4 ,35.4 ,0.0 ,17.1 ,100.0 
,,,,,,,
,LAS ANIMAS,TRINIDAD 1,,,,,
$ ,Amount,,"7,199,190","5,658,567","3,249","1,040,571","13,901,578"
$ ,Per Pupil,"1,452.2 "," 4,957 "," 3,897 ", 2 , 717 ," 9,573 "
% ,All Funds,,51.8 ,40.7 ,0.0 ,7.5 ,100.0 
,,,,,,,
,LAS ANIMAS,PRIMERO REORGANIZED 2,,,,,
$ ,Amount,,"1,496,695","1,363,504",0,"1,468,978","4,329,177"
$ ,Per Pupil,206.0 ," 7,266 "," 6,619 ", 0 ," 7,131 "," 21,015 "
% ,All Funds,,34.6 ,31.5 ,0.0 ,33.9 ,100.0 
,,,,,,,
,LAS ANIMAS,HOEHNE REORGANIZED 3,,,,,
$ ,Amount,,"1,526,007","1,552,144",0,"319,534","3,397,684"
$ ,Per Pupil,326.1 ," 4,680 "," 4,760 ", 0 , 980 ," 10,419 "
% ,All Funds,,44.9 ,45.7 ,0.0 ,9.4 ,100.0 
,,,,,,,
,LAS ANIMAS,AGUILAR REORGANIZED 6,,,,,
$ ,Amount,,"1,224,629","917,243",0,"86,848","2,228,719"
$ ,Per Pupil,122.9 ," 9,964 "," 7,463 ", 0 , 707 ," 18,134 "
% ,All Funds,,54.9 ,41.2 ,0.0 ,3.9 ,100.0 
,,,,,,,
,LAS ANIMAS,BRANSON REORGANIZED 82,,,,,
$ ,Amount,,"2,136,497","1,270,103","9,720",0,"3,416,320"
$ ,Per Pupil,436.4 ," 4,896 "," 2,910 ", 22 , 0 ," 7,828 "
% ,All Funds,,62.5 ,37.2 ,0.3 ,0.0 ,100.0 
,,,,,,,
,LAS ANIMAS,KIM REORGANIZED 88,,,,,
$ ,Amount,,"604,028","541,883",0,0,"1,145,911"
$ ,Per Pupil,57.0 ," 10,597 "," 9,507 ", 0 , 0 ," 20,104 "
% ,All Funds,,52.7 ,47.3 ,0.0 ,0.0 ,100.0 
,,,,,,,
,LINCOLN,GENOA-HUGO C-113,,,,,
$ ,Amount,,"1,273,861","1,059,313","5,173","123,401","2,461,748"
$ ,Per Pupil,170.8 ," 7,458 "," 6,202 ", 30 , 722 ," 14,413 "
% ,All Funds,,51.7 ,43.0 ,0.2 ,5.0 ,100.0 
,,,,,,,
,LINCOLN,LIMON RE-4J,,,,,
$ ,Amount,,"2,579,260","1,632,118",282,"638,962","4,850,622"
$ ,Per Pupil,462.0 ," 5,583 "," 3,533 ", 1 ," 1,383 "," 10,499 "
% ,All Funds,,53.2 ,33.6 ,0.0 ,13.2 ,100.0 
,,,,,,,
,LINCOLN,KARVAL RE-23,,,,,
$ ,Amount,,"1,049,533","841,421",0,"45,804","1,936,758"
$ ,Per Pupil,233.1 ," 4,503 "," 3,610 ", 0 , 196 ," 8,309 "
% ,All Funds,,54.2 ,43.4 ,0.0 ,2.4 ,100.0 
,,,,,,,
,LOGAN,VALLEY RE-1,,,,,
$ ,Amount,,"11,831,259","8,373,078","79,958","1,941,903","22,226,197"
$ ,Per Pupil,"2,336.8 "," 5,063 "," 3,583 ", 34 , 831 ," 9,511 "
% ,All Funds,,53.2 ,37.7 ,0.4 ,8.7 ,100.0 
,,,,,,,
,LOGAN,FRENCHMAN RE-3,,,,,
$ ,Amount,,"1,517,818","1,005,411",0,"196,874","2,720,103"
$ ,Per Pupil,187.9 ," 8,078 "," 5,351 ", 0 ," 1,048 "," 14,476 "
% ,All Funds,,55.8 ,37.0 ,0.0 ,7.2 ,100.0 
,,,,,,,
,LOGAN,BUFFALO RE-4,,,,,
$ ,Amount,,"1,815,186","1,346,914",0,"161,114","3,323,214"
$ ,Per Pupil,308.7 ," 5,880 "," 4,363 ", 0 , 522 ," 10,765 "
% ,All Funds,,54.6 ,40.5 ,0.0 ,4.8 ,100.0 
,,,,,,,
,LOGAN,PLATEAU RE-5,,,,,
$ ,Amount,,"1,383,907","1,124,767",0,"94,563","2,603,237"
$ ,Per Pupil,161.1 ," 8,590 "," 6,982 ", 0 , 587 ," 16,159 "
% ,All Funds,,53.2 ,43.2 ,0.0 ,3.6 ,100.0 
,,,,,,,
,MESA,DE BEQUE 49JT,,,,,
$ ,Amount,,"1,055,154","765,557",0,"268,824","2,089,535"
$ ,Per Pupil,137.5 ," 7,674 "," 5,568 ", 0 ," 1,955 "," 15,197 "
% ,All Funds,,50.5 ,36.6 ,0.0 ,12.9 ,100.0 
,,,,,,,
,MESA,PLATEAU VALLEY 50,,,,,
$ ,Amount,,"2,377,474","1,544,894",0,"417,381","4,339,749"
$ ,Per Pupil,463.9 ," 5,125 "," 3,330 ", 0 , 900 ," 9,355 "
% ,All Funds,,54.8 ,35.6 ,0.0 ,9.6 ,100.0 
,,,,,,,
,MESA,MESA COUNTY VALLEY 51,,,,,
$ ,Amount,,"110,888,342","68,180,574","335,939","30,507,658","209,912,512"
$ ,Per Pupil,"21,025.2 "," 5,274 "," 3,243 ", 16 ," 1,451 "," 9,984 "
% ,All Funds,,52.8 ,32.5 ,0.2 ,14.5 ,100.0 
,,,,,,,
,MINERAL,CREEDE CONSOLIDATED 1,,,,,
$ ,Amount,,"1,098,261","683,583",0,"31,108","1,812,953"
$ ,Per Pupil,105.8 ," 10,381 "," 6,461 ", 0 , 294 ," 17,136 "
% ,All Funds,,60.6 ,37.7 ,0.0 ,1.7 ,100.0 
,,,,,,,
,MOFFAT,MOFFAT COUNTY RE:NO 1,,,,,
$ ,Amount,,"13,807,210","8,544,652",0,"3,057,069","25,408,930"
$ ,Per Pupil,"2,267.3 "," 6,090 "," 3,769 ", 0 ," 1,348 "," 11,207 "
% ,All Funds,,54.3 ,33.6 ,0.0 ,12.0 ,100.0 
,,,,,,,
,MONTEZUMA,MONTEZUMA-CORTEZ RE-1,,,,,
$ ,Amount,,"14,244,343","12,057,921",500,"248,679","26,551,443"
$ ,Per Pupil,"2,873.4 "," 4,957 "," 4,196 ", 0 , 87 ," 9,240 "
% ,All Funds,,53.6 ,45.4 ,0.0 ,0.9 ,100.0 
,,,,,,,
,MONTEZUMA,DOLORES RE-4A,,,,,
$ ,Amount,,"3,423,483","2,376,541",478,"387,710","6,188,212"
$ ,Per Pupil,664.8 ," 5,150 "," 3,575 ", 1 , 583 ," 9,308 "
% ,All Funds,,55.3 ,38.4 ,0.0 ,6.3 ,100.0 
,,,,,,,
,MONTEZUMA,MANCOS RE-6,,,,,
$ ,Amount,,"1,992,988","2,076,534",-158,"184,455","4,253,819"
$ ,Per Pupil,373.9 ," 5,330 "," 5,554 ", 0 , 493 ," 11,377 "
% ,All Funds,,46.9 ,48.8 ,0.0 ,4.3 ,100.0 
,,,,,,,
,MONTROSE,MONTROSE COUNTY RE-1J,,,,,
$ ,Amount,,"29,236,992","20,160,783","591,669","3,270,430","53,259,874"
$ ,Per Pupil,"6,074.5 "," 4,813 "," 3,319 ", 97 , 538 ," 8,768 "
% ,All Funds,,54.9 ,37.9 ,1.1 ,6.1 ,100.0 
,,,,,,,
,MONTROSE,WEST END RE-2,,,,,
$ ,Amount,,"1,723,647","2,078,211",305,"106,793","3,908,957"
$ ,Per Pupil,314.7 ," 5,477 "," 6,604 ", 1 , 339 ," 12,421 "
% ,All Funds,,44.1 ,53.2 ,0.0 ,2.7 ,100.0 
,,,,,,,
,MORGAN,BRUSH RE-2(J),,,,,
$ ,Amount,,"7,385,027","5,080,700",0,"1,127,769","13,593,496"
$ ,Per Pupil,"1,444.9 "," 5,111 "," 3,516 ", 0 , 781 ," 9,408 "
% ,All Funds,,54.3 ,37.4 ,0.0 ,8.3 ,100.0 
,,,,,,,
,MORGAN,FORT MORGAN RE-3,,,,,
$ ,Amount,,"14,253,963","12,320,339","332,222","2,826,542","29,733,067"
$ ,Per Pupil,"3,003.3 "," 4,746 "," 4,102 ", 111 , 941 ," 9,900 "
% ,All Funds,,47.9 ,41.4 ,1.1 ,9.5 ,100.0 
,,,,,,,
,MORGAN,WELDON VALLEY RE-20(J),,,,,
$ ,Amount,,"1,450,791","867,092","25,540","148,469","2,491,892"
$ ,Per Pupil,201.0 ," 7,218 "," 4,314 ", 127 , 739 ," 12,397 "
% ,All Funds,,58.2 ,34.8 ,1.0 ,6.0 ,100.0 
,,,,,,,
,MORGAN,WIGGINS RE-50(J),,,,,
$ ,Amount,,"2,704,561","1,844,163",0,"420,834","4,969,558"
$ ,Per Pupil,510.6 ," 5,297 "," 3,612 ", 0 , 824 ," 9,733 "
% ,All Funds,,54.4 ,37.1 ,0.0 ,8.5 ,100.0 
,,,,,,,
,OTERO,EAST OTERO R-1,,,,,
$ ,Amount,,"7,295,150","5,459,713","199,384","1,332,193","14,286,440"
$ ,Per Pupil,"1,365.3 "," 5,343 "," 3,999 ", 146 , 976 ," 10,464 "
% ,All Funds,,51.1 ,38.2 ,1.4 ,9.3 ,100.0 
,,,,,,,
,OTERO,ROCKY FORD R-2,,,,,
$ ,Amount,,"4,645,716","3,519,313","22,537","6,000","8,193,567"
$ ,Per Pupil,812.3 ," 5,719 "," 4,333 ", 28 , 7 ," 10,087 "
% ,All Funds,,56.7 ,43.0 ,0.3 ,0.1 ,100.0 
,,,,,,,
,OTERO,MANZANOLA 3J,,,,,
$ ,Amount,,"1,312,280","1,450,115","3,527","830,499","3,596,421"
$ ,Per Pupil,184.0 ," 7,132 "," 7,881 ", 19 ," 4,514 "," 19,546 "
% ,All Funds,,36.5 ,40.3 ,0.1 ,23.1 ,100.0 
,,,,,,,
,OTERO,FOWLER R-4J,,,,,
$ ,Amount,,"2,467,599","1,400,093",0,"265,983","4,133,675"
$ ,Per Pupil,416.3 ," 5,927 "," 3,363 ", 0 , 639 ," 9,930 "
% ,All Funds,,59.7 ,33.9 ,0.0 ,6.4 ,100.0 
,,,,,,,
,OTERO,CHERAW 31,,,,,
$ ,Amount,,"1,385,061","920,084","46,726","297,531","2,649,402"
$ ,Per Pupil,200.6 ," 6,905 "," 4,587 ", 233 ," 1,483 "," 13,207 "
% ,All Funds,,52.3 ,34.7 ,1.8 ,11.2 ,100.0 
,,,,,,,
,OTERO,SWINK 33,,,,,
$ ,Amount,,"2,202,269","1,541,879",0,"1,203,084","4,947,231"
$ ,Per Pupil,366.3 ," 6,012 "," 4,209 ", 0 ," 3,284 "," 13,506 "
% ,All Funds,,44.5 ,31.2 ,0.0 ,24.3 ,100.0 
,,,,,,,
,OURAY,OURAY R-1,,,,,
$ ,Amount,,"2,004,020","1,101,635",0,"251,333","3,356,987"
$ ,Per Pupil,231.0 ," 8,675 "," 4,769 ", 0 ," 1,088 "," 14,532 "
% ,All Funds,,59.7 ,32.8 ,0.0 ,7.5 ,100.0 
,,,,,,,
,OURAY,RIDGWAY R-2,,,,,
$ ,Amount,,"2,336,416","1,896,742","4,000","1,178,450","5,415,607"
$ ,Per Pupil,335.0 ," 6,974 "," 5,662 ", 12 ," 3,518 "," 16,166 "
% ,All Funds,,43.1 ,35.0 ,0.1 ,21.8 ,100.0 
,,,,,,,
,PARK,PLATTE CANYON 1,,,,,
$ ,Amount,,"5,964,977","4,893,780","139,138","990,349","11,988,244"
$ ,Per Pupil,"1,162.7 "," 5,130 "," 4,209 ", 120 , 852 ," 10,311 "
% ,All Funds,,49.8 ,40.8 ,1.2 ,8.3 ,100.0 
,,,,,,,
,PARK,PARK COUNTY RE-2,,,,,
$ ,Amount,,"4,077,427","2,859,773","7,079","8,538,280","15,482,560"
$ ,Per Pupil,535.3 ," 7,617 "," 5,342 ", 13 ," 15,950 "," 28,923 "
% ,All Funds,,26.3 ,18.5 ,0.0 ,55.1 ,100.0 
,,,,,,,
,PHILLIPS,HOLYOKE RE-1J,,,,,
$ ,Amount,,"3,657,401","1,885,286",0,"213,843","5,756,531"
$ ,Per Pupil,578.0 ," 6,328 "," 3,262 ", 0 , 370 ," 9,959 "
% ,All Funds,,63.5 ,32.8 ,0.0 ,3.7 ,100.0 
,,,,,,,
,PHILLIPS,HAXTUN RE-2J,,,,,
$ ,Amount,,"2,009,137","1,028,345",0,"45,812","3,083,294"
$ ,Per Pupil,292.1 ," 6,878 "," 3,521 ", 0 , 157 ," 10,556 "
% ,All Funds,,65.2 ,33.4 ,0.0 ,1.5 ,100.0 
,,,,,,,
,PITKIN,ASPEN 1,,,,,
$ ,Amount,,"16,237,683","6,969,094",0,"9,404,104","32,610,880"
$ ,Per Pupil,"1,648.7 "," 9,849 "," 4,227 ", 0 ," 5,704 "," 19,780 "
% ,All Funds,,49.8 ,21.4 ,0.0 ,28.8 ,100.0 
,,,,,,,
,PROWERS,GRANADA RE-1,,,,,
$ ,Amount,,"1,624,147","1,015,182",0,698,"2,640,027"
$ ,Per Pupil,232.3 ," 6,992 "," 4,370 ", 0 , 3 ," 11,365 "
% ,All Funds,,61.5 ,38.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,PROWERS,LAMAR RE-2,,,,,
$ ,Amount,,"8,864,198","4,528,125","92,651","4,393,604","17,878,577"
$ ,Per Pupil,"1,581.4 "," 5,605 "," 2,863 ", 59 ," 2,778 "," 11,306 "
% ,All Funds,,49.6 ,25.3 ,0.5 ,24.6 ,100.0 
,,,,,,,
,PROWERS,HOLLY RE-3,,,,,
$ ,Amount,,"1,667,088","1,069,183","34,070","860,861","3,631,202"
$ ,Per Pupil,277.4 ," 6,010 "," 3,854 ", 123 ," 3,103 "," 13,090 "
% ,All Funds,,45.9 ,29.4 ,0.9 ,23.7 ,100.0 
,,,,,,,
,PROWERS,WILEY RE-13 JT,,,,,
$ ,Amount,,"1,479,268","957,908",0,"112,259","2,549,435"
$ ,Per Pupil,239.1 ," 6,187 "," 4,006 ", 0 , 470 ," 10,663 "
% ,All Funds,,58.0 ,37.6 ,0.0 ,4.4 ,100.0 
,,,,,,,
,PUEBLO,PUEBLO CITY 60,,,,,
$ ,Amount,,"86,439,205","69,526,324","337,221","9,533,741","165,836,492"
$ ,Per Pupil,"17,204.4 "," 5,024 "," 4,041 ", 20 , 554 ," 9,639 "
% ,All Funds,,52.1 ,41.9 ,0.2 ,5.7 ,100.0 
,,,,,,,
,PUEBLO,PUEBLO COUNTY RURAL 70,,,,,
$ ,Amount,,"36,460,764","30,004,548",275,"30,430,981","96,896,568"
$ ,Per Pupil,"8,510.8 "," 4,284 "," 3,525 ", 0 ," 3,576 "," 11,385 "
% ,All Funds,,37.6 ,31.0 ,0.0 ,31.4 ,100.0 
,,,,,,,
,RIO BLANCO,MEEKER RE1,,,,,
$ ,Amount,,"3,967,881","2,309,039",0,"4,396,641","10,673,562"
$ ,Per Pupil,638.4 ," 6,215 "," 3,617 ", 0 ," 6,887 "," 16,719 "
% ,All Funds,,37.2 ,21.6 ,0.0 ,41.2 ,100.0 
,,,,,,,
,RIO BLANCO,RANGELY RE-4,,,,,
$ ,Amount,,"2,677,607","2,222,903","11,921","2,592,929","7,505,359"
$ ,Per Pupil,454.2 ," 5,895 "," 4,894 ", 26 ," 5,709 "," 16,524 "
% ,All Funds,,35.7 ,29.6 ,0.2 ,34.5 ,100.0 
,,,,,,,
,RIO GRANDE,DEL NORTE C-7,,,,,
$ ,Amount,,"2,900,869","2,686,653",0,"521,534","6,109,055"
$ ,Per Pupil,588.3 ," 4,931 "," 4,567 ", 0 , 887 ," 10,384 "
% ,All Funds,,47.5 ,44.0 ,0.0 ,8.5 ,100.0 
,,,,,,,
,RIO GRANDE,MONTE VISTA C-8,,,,,
$ ,Amount,,"5,343,731","3,994,716",0,"5,714,108","15,052,555"
$ ,Per Pupil,"1,134.9 "," 4,709 "," 3,520 ", 0 ," 5,035 "," 13,263 "
% ,All Funds,,35.5 ,26.5 ,0.0 ,38.0 ,100.0 
,,,,,,,
,RIO GRANDE,SARGENT RE-33J,,,,,
$ ,Amount,,"2,478,134","1,830,180",0,"546,216","4,854,530"
$ ,Per Pupil,477.2 ," 5,193 "," 3,835 ", 0 ," 1,145 "," 10,173 "
% ,All Funds,,51.0 ,37.7 ,0.0 ,11.3 ,100.0 
,,,,,,,
,ROUTT,HAYDEN RE-1,,,,,
$ ,Amount,,"3,217,576","1,934,030",0,"69,938","5,221,544"
$ ,Per Pupil,407.0 ," 7,906 "," 4,752 ", 0 , 172 ," 12,829 "
% ,All Funds,,61.6 ,37.0 ,0.0 ,1.3 ,100.0 
,,,,,,,
,ROUTT,STEAMBOAT SPRINGS RE-2,,,,,
$ ,Amount,,"13,026,653","8,434,568",314,"5,078,465","26,540,000"
$ ,Per Pupil,"2,180.4 "," 5,974 "," 3,868 ", 0 ," 2,329 "," 12,172 "
% ,All Funds,,49.1 ,31.8 ,0.0 ,19.1 ,100.0 
,,,,,,,
,ROUTT,SOUTH ROUTT RE 3,,,,,
$ ,Amount,,"2,778,813","2,031,707",0,"892,380","5,702,900"
$ ,Per Pupil,389.0 ," 7,143 "," 5,223 ", 0 ," 2,294 "," 14,660 "
% ,All Funds,,48.7 ,35.6 ,0.0 ,15.6 ,100.0 
,,,,,,,
,SAGUACHE,MOUNTAIN VALLEY RE 1,,,,,
$ ,Amount,,"1,193,134","857,468",0,0,"2,050,602"
$ ,Per Pupil,119.5 ," 9,984 "," 7,175 ", 0 , 0 ," 17,160 "
% ,All Funds,,58.2 ,41.8 ,0.0 ,0.0 ,100.0 
,,,,,,,
,SAGUACHE,MOFFAT 2,,,,,
$ ,Amount,,"1,520,156","1,613,297",0,"1,089,208","4,222,662"
$ ,Per Pupil,201.7 ," 7,537 "," 7,998 ", 0 ," 5,400 "," 20,935 "
% ,All Funds,,36.0 ,38.2 ,0.0 ,25.8 ,100.0 
,,,,,,,
,SAGUACHE,CENTER 26 JT,,,,,
$ ,Amount,,"3,834,029","3,348,584","215,446","3,093,428","10,491,487"
$ ,Per Pupil,568.2 ," 6,748 "," 5,893 ", 379 ," 5,444 "," 18,464 "
% ,All Funds,,36.5 ,31.9 ,2.1 ,29.5 ,100.0 
,,,,,,,
,SAN JUAN,SILVERTON 1,,,,,
$ ,Amount,,"702,843","419,046",0,"4,765,361","5,887,250"
$ ,Per Pupil,65.9 ," 10,665 "," 6,359 ", 0 ," 72,312 "," 89,336 "
% ,All Funds,,11.9 ,7.1 ,0.0 ,80.9 ,100.0 
,,,,,,,
,SAN MIGUEL,TELLURIDE R-1,,,,,
$ ,Amount,,"5,146,839","3,340,212","321,088","2,573,616","11,381,755"
$ ,Per Pupil,678.3 ," 7,588 "," 4,924 ", 473 ," 3,794 "," 16,780 "
% ,All Funds,,45.2 ,29.3 ,2.8 ,22.6 ,100.0 
,,,,,,,
,SAN MIGUEL,NORWOOD R-2J,,,,,
$ ,Amount,,"2,072,837","1,355,292",0,"311,400","3,739,529"
$ ,Per Pupil,261.6 ," 7,924 "," 5,181 ", 0 ," 1,190 "," 14,295 "
% ,All Funds,,55.4 ,36.2 ,0.0 ,8.3 ,100.0 
,,,,,,,
,SEDGWICK,JULESBURG RE-1,,,,,
$ ,Amount,,"9,176,033","1,039,100",0,"579,405","10,794,538"
$ ,Per Pupil,"1,772.6 "," 5,177 ", 586 , 0 , 327 ," 6,090 "
% ,All Funds,,85.0 ,9.6 ,0.0 ,5.4 ,100.0 
,,,,,,,
,SEDGWICK,PLATTE VALLEY RE-3,,,,,
$ ,Amount,,"1,035,526","834,773",0,"71,506","1,941,806"
$ ,Per Pupil,122.0 ," 8,488 "," 6,842 ", 0 , 586 ," 15,916 "
% ,All Funds,,53.3 ,43.0 ,0.0 ,3.7 ,100.0 
,,,,,,,
,SUMMIT,SUMMIT RE-1,,,,,
$ ,Amount,,"19,440,713","14,470,632","233,201","12,390,655","46,535,201"
$ ,Per Pupil,"2,924.3 "," 6,648 "," 4,948 ", 80 ," 4,237 "," 15,913 "
% ,All Funds,,41.8 ,31.1 ,0.5 ,26.6 ,100.0 
,,,,,,,
,TELLER,CRIPPLE CREEK-VICTOR RE-1,,,,,
$ ,Amount,,"3,872,214","1,639,754","2,200","1,516,527","7,030,695"
$ ,Per Pupil,442.1 ," 8,759 "," 3,709 ", 5 ," 3,430 "," 15,903 "
% ,All Funds,,55.1 ,23.3 ,0.0 ,21.6 ,100.0 
,,,,,,,
,TELLER,WOODLAND PARK RE-2,,,,,
$ ,Amount,,"14,125,773","8,521,457",0,"12,202,500","34,849,731"
$ ,Per Pupil,"2,735.8 "," 5,163 "," 3,115 ", 0 ," 4,460 "," 12,738 "
% ,All Funds,,40.5 ,24.5 ,0.0 ,35.0 ,100.0 
,,,,,,,
,WASHINGTON,AKRON R-1,,,,,
$ ,Amount,,"2,321,235","1,486,578",0,"3,074,305","6,882,118"
$ ,Per Pupil,387.8 ," 5,986 "," 3,833 ", 0 ," 7,928 "," 17,747 "
% ,All Funds,,33.7 ,21.6 ,0.0 ,44.7 ,100.0 
,,,,,,,
,WASHINGTON,ARICKAREE R-2,,,,,
$ ,Amount,,"793,381","768,126",0,726,"1,562,233"
$ ,Per Pupil,102.1 ," 7,771 "," 7,523 ", 0 , 7 ," 15,301 "
% ,All Funds,,50.8 ,49.2 ,0.0 ,0.0 ,100.0 
,,,,,,,
,WASHINGTON,OTIS R-3,,,,,
$ ,Amount,,"1,560,767","1,042,664",0,"66,337","2,669,767"
$ ,Per Pupil,194.4 ," 8,029 "," 5,363 ", 0 , 341 ," 13,733 "
% ,All Funds,,58.5 ,39.1 ,0.0 ,2.5 ,100.0 
,,,,,,,
,WASHINGTON,LONE STAR 101,,,,,
$ ,Amount,,"1,030,431","517,597",0,0,"1,548,028"
$ ,Per Pupil,106.6 ," 9,666 "," 4,856 ", 0 , 0 ," 14,522 "
% ,All Funds,,66.6 ,33.4 ,0.0 ,0.0 ,100.0 
,,,,,,,
,WASHINGTON,WOODLIN R-104,,,,,
$ ,Amount,,"807,727","1,051,526",0,699,"1,859,952"
$ ,Per Pupil,100.7 ," 8,021 "," 10,442 ", 0 , 7 ," 18,470 "
% ,All Funds,,43.4 ,56.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,WELD,WELD RE-1,,,,,
$ ,Amount,,"9,604,926","6,844,167","10,781","393,387","16,853,260"
$ ,Per Pupil,"1,857.8 "," 5,170 "," 3,684 ", 6 , 212 ," 9,072 "
% ,All Funds,,57.0 ,40.6 ,0.1 ,2.3 ,100.0 
,,,,,,,
,WELD,EATON RE-2,,,,,
$ ,Amount,,"7,876,728","4,945,473","1,437","1,030,810","13,854,448"
$ ,Per Pupil,"1,735.8 "," 4,538 "," 2,849 ", 1 , 594 ," 7,982 "
% ,All Funds,,56.9 ,35.7 ,0.0 ,7.4 ,100.0 
,,,,,,,
,WELD,KEENESBURG RE-3(J),,,,,
$ ,Amount,,"10,633,662","8,919,376","9,987","3,403,556","22,966,581"
$ ,Per Pupil,"2,150.0 "," 4,946 "," 4,149 ", 5 ," 1,583 "," 10,682 "
% ,All Funds,,46.3 ,38.8 ,0.0 ,14.8 ,100.0 
,,,,,,,
,WELD,WINDSOR RE-4,,,,,
$ ,Amount,,"20,155,440","16,126,626",645,"25,824,754","62,107,464"
$ ,Per Pupil,"4,126.8 "," 4,884 "," 3,908 ", 0 ," 6,258 "," 15,050 "
% ,All Funds,,32.5 ,26.0 ,0.0 ,41.6 ,100.0 
,,,,,,,
,WELD,JOHNSTOWN-MILIKEN RE-5J,,,,,
$ ,Amount,,"15,126,983","8,700,531",0,"2,587,520","26,415,033"
$ ,Per Pupil,"2,957.5 "," 5,115 "," 2,942 ", 0 , 875 ," 8,932 "
% ,All Funds,,57.3 ,32.9 ,0.0 ,9.8 ,100.0 
,,,,,,,
,WELD,GREELEY 6,,,,,
$ ,Amount,,"89,066,120","64,572,511",0,"13,529,637","167,168,268"
$ ,Per Pupil,"18,574.4 "," 4,795 "," 3,476 ", 0 , 728 ," 9,000 "
% ,All Funds,,53.3 ,38.6 ,0.0 ,8.1 ,100.0 
,,,,,,,
,WELD,PLATTE VALLEY RE-7,,,,,
$ ,Amount,,"6,415,235","6,217,989",0,"4,279,626","16,912,850"
$ ,Per Pupil,"1,110.5 "," 5,777 "," 5,599 ", 0 ," 3,854 "," 15,230 "
% ,All Funds,,37.9 ,36.8 ,0.0 ,25.3 ,100.0 
,,,,,,,
,WELD,WELD COUNTY S/D RE-8,,,,,
$ ,Amount,,"12,403,528","10,870,427","20,495","1,028,835","24,323,285"
$ ,Per Pupil,"2,248.7 "," 5,516 "," 4,834 ", 9 , 458 ," 10,817 "
% ,All Funds,,51.0 ,44.7 ,0.1 ,4.2 ,100.0 
,,,,,,,
,WELD,AULT-HIGHLAND RE-9,,,,,
$ ,Amount,,"4,103,157","3,147,154",0,"620,565","7,870,876"
$ ,Per Pupil,844.6 ," 4,858 "," 3,726 ", 0 , 735 ," 9,319 "
% ,All Funds,,52.1 ,40.0 ,0.0 ,7.9 ,100.0 
,,,,,,,
,WELD,BRIGGSDALE RE-10,,,,,
$ ,Amount,,"1,085,212","889,087",0,"430,233","2,404,531"
$ ,Per Pupil,145.4 ," 7,464 "," 6,115 ", 0 ," 2,959 "," 16,537 "
% ,All Funds,,45.1 ,37.0 ,0.0 ,17.9 ,100.0 
,,,,,,,
,WELD,PRAIRIE RE-11,,,,,
$ ,Amount,,"1,219,619","979,228",0,0,"2,198,847"
$ ,Per Pupil,165.6 ," 7,365 "," 5,913 ", 0 , 0 ," 13,278 "
% ,All Funds,,55.5 ,44.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,WELD,PAWNEE RE-12,,,,,
$ ,Amount,,"1,041,659","740,004",0,"61,474","1,843,137"
$ ,Per Pupil,97.6 ," 10,673 "," 7,582 ", 0 , 630 ," 18,885 "
% ,All Funds,,56.5 ,40.1 ,0.0 ,3.3 ,100.0 
,,,,,,,
,YUMA,YUMA 1,,,,,
$ ,Amount,,"4,431,710","3,277,849",0,"1,358,007","9,067,566"
$ ,Per Pupil,791.9 ," 5,596 "," 4,139 ", 0 ," 1,715 "," 11,450 "
% ,All Funds,,48.9 ,36.1 ,0.0 ,15.0 ,100.0 
,,,,,,,
,YUMA,WRAY RD-2,,,,,
$ ,Amount,,"3,532,489","2,746,335",0,"800,124","7,078,947"
$ ,Per Pupil,656.9 ," 5,378 "," 4,181 ", 0 ," 1,218 "," 10,776 "
% ,All Funds,,49.9 ,38.8 ,0.0 ,11.3 ,100.0 
,,,,,,,
,YUMA,IDALIA RJ-3,,,,,
$ ,Amount,,"1,154,510","810,850",0,"25,002","1,990,362"
$ ,Per Pupil,135.2 ," 8,539 "," 5,997 ", 0 , 185 ," 14,722 "
% ,All Funds,,58.0 ,40.7 ,0.0 ,1.3 ,100.0 
,,,,,,,
