district_id,district_name,school_id,school,pct_fr,unnamed: 5,unnamed: 6,unnamed: 7
0180,ADAMS-ARAPAHOE 28J,4646.0,KENTON ELEMENTARY SCHOOL,0.8278,,,
0180,ADAMS-ARAPAHOE 28J,4970.0,LANSING ELEMENTARY SCHOOL,0.8201999999999999,,,
0180,ADAMS-ARAPAHOE 28J,4973.0,LAREDO ELEMENTARY SCHOOL,0.8837,,,
0180,ADAMS-ARAPAHOE 28J,5298.0,LOTUS SCHOOL FOR EXCELLENCE,0.6252,,,
0180,ADAMS-ARAPAHOE 28J,5361.0,LYN KNOLL ELEMENTARY SCHOOL,0.8970999999999999,,,
0180,ADAMS-ARAPAHOE 28J,5751.0,MEADOWOOD CHILD DEVELOPMENT CENTER,0.0,,,
0180,ADAMS-ARAPAHOE 28J,6068.0,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,0.9159,,,
0180,ADAMS-ARAPAHOE 28J,6160.0,MRACHEK MIDDLE SCHOOL,0.6512,,,
0180,ADAMS-ARAPAHOE 28J,6189.0,MURPHY CREEK K-8 SCHOOL,0.37939999999999996,,,
0180,ADAMS-ARAPAHOE 28J,6219.0,NEW AMERICA SCHOOL,0.6328,,,
0180,ADAMS-ARAPAHOE 28J,6310.0,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,0.8774,,,
0180,ADAMS-ARAPAHOE 28J,6546.0,OPTIONS SCHOOL,0.018600000000000002,,,
0180,ADAMS-ARAPAHOE 28J,6728.0,PARIS ELEMENTARY SCHOOL,0.9634999999999999,,,
0180,ADAMS-ARAPAHOE 28J,6758.0,PARK LANE ELEMENTARY SCHOOL,0.8835999999999999,,,
0180,ADAMS-ARAPAHOE 28J,6869.0,PEORIA ELEMENTARY SCHOOL,0.8697,,,
0180,ADAMS-ARAPAHOE 28J,7232.0,AURORA QUEST K-8,0.2583,,,
0180,ADAMS-ARAPAHOE 28J,7250.0,RANGEVIEW HIGH SCHOOL,0.42060000000000003,,,
0180,ADAMS-ARAPAHOE 28J,7558.0,SABLE ELEMENTARY SCHOOL,0.8499,,,
0180,ADAMS-ARAPAHOE 28J,7865.0,SIDE CREEK ELEMENTARY SCHOOL,0.44780000000000003,,,
0180,ADAMS-ARAPAHOE 28J,7932.0,SIXTH AVENUE ELEMENTARY SCHOOL,0.8377,,,
0180,ADAMS-ARAPAHOE 28J,8078.0,SOUTH MIDDLE SCHOOL,0.8615,,,
0180,ADAMS-ARAPAHOE 28J,8356.0,WILLIAM SMITH HIGH SCHOOL,0.5177,,,
0180,ADAMS-ARAPAHOE 28J,8858.0,TOLLGATE ELEMENTARY SCHOOL,0.7929,,,
0180,ADAMS-ARAPAHOE 28J,9056.0,VANGUARD CLASSICAL SCHOOL,0.6424,,,
0180,ADAMS-ARAPAHOE 28J,9059.0,VASSAR ELEMENTARY SCHOOL,0.6133,,,
0180,ADAMS-ARAPAHOE 28J,9060.0,VAUGHN ELEMENTARY SCHOOL,0.8961,,,
0180,ADAMS-ARAPAHOE 28J,9083.0,VISTA PEAK P-8 EXPLORATORY,0.5318999999999999,,,
0180,ADAMS-ARAPAHOE 28J,9125.0,VISTA PEAK 9-12 PREPARATORY,0.5301,,,
0180,ADAMS-ARAPAHOE 28J,9140.0,VIRGINIA COURT ELEMENTARY SCHOOL,0.8142,,,
0180,ADAMS-ARAPAHOE 28J,9396.0,AURORA WEST COLLEGE PREPARATORY ACADEMY,0.9451999999999999,,,
0180,ADAMS-ARAPAHOE 28J,9514.0,WHEELING ELEMENTARY SCHOOL,0.8109999999999999,,,
0180,ADAMS-ARAPAHOE 28J,9756.0,YALE ELEMENTARY SCHOOL,0.7008,,,
0190,BYERS 32J,1168.0,BYERS ELEMENTARY SCHOOL,0.5329999999999999,,,
0190,BYERS 32J,1176.0,BYERS JUNIOR-SENIOR HIGH SCHOOL,0.34840000000000004,,,
0220,ARCHULETA COUNTY 50 JT,64.0,ARCHULETA COUNTY HIGH SCHOOL,1.0,,,
0220,ARCHULETA COUNTY 50 JT,6652.0,PAGOSA SPRINGS ELEMENTARY SCHOOL,0.5938,,,
0220,ARCHULETA COUNTY 50 JT,6657.0,PAGOSA SPRINGS MIDDLE SCHOOL,0.5539999999999999,,,
0220,ARCHULETA COUNTY 50 JT,6658.0,PAGOSA SPRINGS HIGH SCHOOL,0.39390000000000003,,,
0230,WALSH RE-1,9222.0,WALSH ELEMENTARY SCHOOL,0.5075,,,
0230,WALSH RE-1,9226.0,WALSH HIGH SCHOOL,0.3529,,,
0240,PRITCHETT RE-3,7174.0,PRITCHETT ELEMENTARY SCHOOL,0.6207,,,
0240,PRITCHETT RE-3,7176.0,PRITCHETT MIDDLE SCHOOL,0.4706,,,
0240,PRITCHETT RE-3,7180.0,PRITCHETT HIGH SCHOOL,0.65,,,
0250,SPRINGFIELD RE-4,8160.0,SPRINGFIELD ELEMENTARY SCHOOL,0.7398,,,
0250,SPRINGFIELD RE-4,8164.0,SPRINGFIELD JUNIOR HIGH SCHOOL,0.5,,,
0250,SPRINGFIELD RE-4,8168.0,SPRINGFIELD HIGH SCHOOL,0.5579,,,
0260,VILAS RE-5,9085.0,V.I.L.A.S. ONLINE SCHOOL,0.5065999999999999,,,
0260,VILAS RE-5,9090.0,VILAS ELEMENTARY SCHOOL,0.5385,,,
0260,VILAS RE-5,9100.0,VILAS UNDIVIDED HIGH SCHOOL,0.23329999999999998,,,
0270,CAMPO RE-6,1248.0,CAMPO ELEMENTARY SCHOOL,0.8,,,
0270,CAMPO RE-6,1252.0,CAMPO UNDIVIDED HIGH SCHOOL,0.7143,,,
0290,LAS ANIMAS RE-1,1812.0,LAS ANIMAS ELEMENTARY SCHOOL,0.8353,,,
0290,LAS ANIMAS RE-1,4495.0,JUMP START LEARNING CENTER,0.0,,,
0290,LAS ANIMAS RE-1,4986.0,LAS ANIMAS MIDDLE SCHOOL,0.8763,,,
0290,LAS ANIMAS RE-1,4990.0,LAS ANIMAS HIGH SCHOOL,0.7241,,,
0310,MC CLAVE RE-2,5666.0,MC CLAVE ELEMENTARY SCHOOL,0.6154,,,
0310,MC CLAVE RE-2,5670.0,MC CLAVE UNDIVIDED HIGH SCHOOL,0.5435,,,
0470,ST VRAIN VALLEY RE 1J,60.0,LEGACY ELEMENTARY SCHOOL,0.2163,,,
0470,ST VRAIN VALLEY RE 1J,61.0,ALPINE ELEMENTARY SCHOOL,0.2379,,,
0470,ST VRAIN VALLEY RE 1J,71.0,ASPEN RIDGE PREPATORY SCHOOL,0.0506,,,
0470,ST VRAIN VALLEY RE 1J,226.0,ALTONA MIDDLE SCHOOL,0.184,,,
0470,ST VRAIN VALLEY RE 1J,875.0,BLACK ROCK ELEMENTARY,0.04650000000000001,,,
0470,ST VRAIN VALLEY RE 1J,878.0,BLUE MOUNTAIN ELEMENTARY,0.08779999999999999,,,
0470,ST VRAIN VALLEY RE 1J,1148.0,BURLINGTON ELEMENTARY SCHOOL,0.4082,,,
0470,ST VRAIN VALLEY RE 1J,1245.0,CENTENNIAL ELEMENTARY,0.3218,,,
0470,ST VRAIN VALLEY RE 1J,1284.0,CARBON VALLEY ACADEMY,0.1503,,,
0470,ST VRAIN VALLEY RE 1J,1434.0,CENTRAL ELEMENTARY SCHOOL,0.5771999999999999,,,
0470,ST VRAIN VALLEY RE 1J,1844.0,COLUMBINE ELEMENTARY SCHOOL,0.9266,,,
0470,ST VRAIN VALLEY RE 1J,2343.0,EAGLE CREST ELEMENTARY SCHOOL,0.2697,,,
0470,ST VRAIN VALLEY RE 1J,2758.0,ERIE ELEMENTARY SCHOOL,0.1723,,,
0470,ST VRAIN VALLEY RE 1J,2760.0,ERIE MIDDLE SCHOOL,0.16219999999999998,,,
0470,ST VRAIN VALLEY RE 1J,2761.0,ERIE HIGH SCHOOL,0.1349,,,
0470,ST VRAIN VALLEY RE 1J,2912.0,FALL RIVER ELEMENTARY SCHOOL,0.15109999999999998,,,
0470,ST VRAIN VALLEY RE 1J,2964.0,FLAGSTAFF CHARTER ACADEMY,0.0681,,,
0470,ST VRAIN VALLEY RE 1J,3192.0,FREDERICK ELEMENTARY SCHOOL,0.648,,,
0470,ST VRAIN VALLEY RE 1J,3194.0,COAL RIDGE MIDDLE SCHOOL,0.40850000000000003,,,
0470,ST VRAIN VALLEY RE 1J,3196.0,FREDERICK SENIOR HIGH SCHOOL,0.3165,,,
0470,ST VRAIN VALLEY RE 1J,4202.0,HYGIENE ELEMENTARY SCHOOL,0.2181,,,
0470,ST VRAIN VALLEY RE 1J,4278.0,INDIAN PEAKS ELEMENTARY SCHOOL,0.9534,,,
0470,ST VRAIN VALLEY RE 1J,4333.0,IMAGINE CHARTER,0.1433,,,
0470,ST VRAIN VALLEY RE 1J,5181.0,RED HAWK ELEMENTARY,0.0688,,,
0470,ST VRAIN VALLEY RE 1J,5246.0,LOMA LINDA ELEMENTARY SCHOOL,0.7698,,,
0470,ST VRAIN VALLEY RE 1J,5282.0,LONGMONT HIGH SCHOOL,0.35719999999999996,,,
0470,ST VRAIN VALLEY RE 1J,5284.0,LONGMONT ESTATES ELEMENTARY SCHOOL,0.3064,,,
0470,ST VRAIN VALLEY RE 1J,5286.0,SUNSET MIDDLE SCHOOL,0.3924,,,
0470,ST VRAIN VALLEY RE 1J,5288.0,LONGS PEAK MIDDLE SCHOOL,0.7041,,,
0470,ST VRAIN VALLEY RE 1J,5364.0,LYONS ELEMENTARY SCHOOL,0.20920000000000002,,,
0470,ST VRAIN VALLEY RE 1J,5368.0,LYONS MIDDLE/SENIOR HIGH SCHOOL,0.1568,,,
0470,ST VRAIN VALLEY RE 1J,5722.0,MEAD HIGH SCHOOL,0.2309,,,
0470,ST VRAIN VALLEY RE 1J,5726.0,MEAD ELEMENTARY SCHOOL,0.1776,,,
0470,ST VRAIN VALLEY RE 1J,5730.0,MEAD MIDDLE SCHOOL,0.16079999999999997,,,
0470,ST VRAIN VALLEY RE 1J,6156.0,MOUNTAIN VIEW ELEMENTARY SCHOOL,0.7471,,,
0470,ST VRAIN VALLEY RE 1J,6274.0,NIWOT ELEMENTARY SCHOOL,0.058600000000000006,,,
0470,ST VRAIN VALLEY RE 1J,6276.0,NIWOT HIGH SCHOOL,0.1629,,,
0470,ST VRAIN VALLEY RE 1J,6344.0,HERITAGE MIDDLE SCHOOL,0.7918000000000001,,,
0470,ST VRAIN VALLEY RE 1J,6404.0,NORTHRIDGE ELEMENTARY SCHOOL,0.8659,,,
0470,ST VRAIN VALLEY RE 1J,6498.0,OLDE COLUMBINE HIGH SCHOOL,0.5161,,,
0470,ST VRAIN VALLEY RE 1J,6499.0,ADULT EDUCATION/LINCOLN CENTER,0.1235,,,
0470,ST VRAIN VALLEY RE 1J,7157.0,PRAIRIE RIDGE ELEMENTARY SCHOOL,0.2005,,,
0470,ST VRAIN VALLEY RE 1J,7464.0,ROCKY MOUNTAIN ELEMENTARY SCHOOL,0.894,,,
0470,ST VRAIN VALLEY RE 1J,7565.0,ST. VRAIN COMMUNITY MONTOSSORI SCHOOL,0.0687,,,
0470,ST VRAIN VALLEY RE 1J,7584.0,SANBORN ELEMENTARY SCHOOL,0.4181,,,
0470,ST VRAIN VALLEY RE 1J,7789.0,SILVER CREEK HIGH SCHOOL,0.1766,,,
0470,ST VRAIN VALLEY RE 1J,7839.0,ST. VRAIN GLOBAL ONLINE ACADEMY,0.2615,,,
0470,ST VRAIN VALLEY RE 1J,7954.0,SKYLINE HIGH SCHOOL,0.4506,,,
0470,ST VRAIN VALLEY RE 1J,8140.0,SPANGLER ELEMENTARY SCHOOL,0.9538,,,
0470,ST VRAIN VALLEY RE 1J,8903.0,TRAIL RIDGE MIDDLE SCHOOL,0.4515,,,
0470,ST VRAIN VALLEY RE 1J,8927.0,TWIN PEAKS CHARTER ACADEMY,0.254,,,
0470,ST VRAIN VALLEY RE 1J,9430.0,WESTVIEW MIDDLE SCHOOL,0.2876,,,
0480,BOULDER VALLEY RE 2,125.0,ARAPAHOE RIDGE HIGH SCHOOL,0.5667,,,
0480,BOULDER VALLEY RE 2,441.0,ASPEN CREEK K-8 SCHOOL,0.1114,,,
0480,BOULDER VALLEY RE 2,652.0,BEAR CREEK ELEMENTARY SCHOOL,0.0265,,,
0480,BOULDER VALLEY RE 2,872.0,BIRCH ELEMENTARY SCHOOL,0.3191,,,
0480,BOULDER VALLEY RE 2,919.0,BOULDER COMMUNITY SCHOOL/INTEGRATED STUDIES,0.1791,,,
0480,BOULDER VALLEY RE 2,924.0,BOULDER HIGH SCHOOL,0.17379999999999998,,,
0480,BOULDER VALLEY RE 2,930.0,BOULDER UNIVERSAL,0.128,,,
0480,BOULDER VALLEY RE 2,934.0,BOULDER PREP CHARTER HIGH SCHOOL,0.373,,,
0480,BOULDER VALLEY RE 2,1066.0,BROOMFIELD HEIGHTS MIDDLE SCHOOL,0.2638,,,
0480,BOULDER VALLEY RE 2,1070.0,BROOMFIELD HIGH SCHOOL,0.1331,,,
0480,BOULDER VALLEY RE 2,1136.0,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,0.2747,,,
0480,BOULDER VALLEY RE 2,1352.0,CASEY MIDDLE SCHOOL,0.3626,,,
0480,BOULDER VALLEY RE 2,1380.0,CENTAURUS HIGH SCHOOL,0.3127,,,
0480,BOULDER VALLEY RE 2,1390.0,CENTENNIAL MIDDLE SCHOOL,0.2581,,,
0480,BOULDER VALLEY RE 2,1725.0,COAL CREEK ELEMENTARY SCHOOL,0.0641,,,
0480,BOULDER VALLEY RE 2,1842.0,COLUMBINE ELEMENTARY SCHOOL,0.7337,,,
0480,BOULDER VALLEY RE 2,1883.0,COMMUNITY MONTESSORI SCHOOL,0.2412,,,
0480,BOULDER VALLEY RE 2,1996.0,CREST VIEW ELEMENTARY SCHOOL,0.2416,,,
0480,BOULDER VALLEY RE 2,2240.0,DOUGLASS ELEMENTARY SCHOOL,0.043899999999999995,,,
0480,BOULDER VALLEY RE 2,2552.0,EISENHOWER ELEMENTARY SCHOOL,0.1678,,,
0480,BOULDER VALLEY RE 2,2589.0,ELDORADO K-8 SCHOOL,0.060700000000000004,,,
0480,BOULDER VALLEY RE 2,2702.0,EMERALD ELEMENTARY SCHOOL,0.5559000000000001,,,
0480,BOULDER VALLEY RE 2,2892.0,FAIRVIEW HIGH SCHOOL,0.0728,,,
0480,BOULDER VALLEY RE 2,2940.0,FIRESIDE ELEMENTARY SCHOOL,0.1406,,,
0480,BOULDER VALLEY RE 2,2970.0,FLATIRONS ELEMENTARY SCHOOL,0.0342,,,
0480,BOULDER VALLEY RE 2,3022.0,FOOTHILL ELEMENTARY SCHOOL,0.11470000000000001,,,
0480,BOULDER VALLEY RE 2,3488.0,GOLD HILL ELEMENTARY SCHOOL,0.3077,,,
0480,BOULDER VALLEY RE 2,3499.0,HALCYON SCHOOL (SPECIAL EDUCATION),0.6667000000000001,,,
0480,BOULDER VALLEY RE 2,3882.0,HEATHERWOOD ELEMENTARY SCHOOL,0.0795,,,
0480,BOULDER VALLEY RE 2,3940.0,HIGH PEAKS ELEMENTARY SCHOOL,0.1038,,,
0480,BOULDER VALLEY RE 2,4386.0,JAMESTOWN ELEMENTARY SCHOOL,0.1905,,,
0480,BOULDER VALLEY RE 2,4496.0,JUSTICE HIGH CHARTER SCHOOL,0.6837000000000001,,,
0480,BOULDER VALLEY RE 2,4792.0,KOHL ELEMENTARY SCHOOL,0.19149999999999998,,,
0480,BOULDER VALLEY RE 2,4874.0,LAFAYETTE ELEMENTARY SCHOOL,0.1986,,,
0480,BOULDER VALLEY RE 2,4878.0,ANGEVINE MIDDLE SCHOOL,0.46509999999999996,,,
0480,BOULDER VALLEY RE 2,5302.0,LOUISVILLE ELEMENTARY SCHOOL,0.12050000000000001,,,
0480,BOULDER VALLEY RE 2,5306.0,LOUISVILLE MIDDLE SCHOOL,0.1268,,,
0480,BOULDER VALLEY RE 2,5606.0,CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,0.4045,,,
0480,BOULDER VALLEY RE 2,5838.0,MESA ELEMENTARY SCHOOL,0.0404,,,
0480,BOULDER VALLEY RE 2,5999.0,MONARCH HIGH SCHOOL,0.0565,,,
0480,BOULDER VALLEY RE 2,6000.0,MONARCH K-8 SCHOOL,0.12279999999999999,,,
0480,BOULDER VALLEY RE 2,6195.0,NEW VISTA HIGH SCHOOL,0.1383,,,
0480,BOULDER VALLEY RE 2,6208.0,NEDERLAND ELEMENTARY SCHOOL,0.20379999999999998,,,
0480,BOULDER VALLEY RE 2,6212.0,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,0.2198,,,
0480,BOULDER VALLEY RE 2,6224.0,NEVIN PLATT MIDDLE SCHOOL,0.0797,,,
0480,BOULDER VALLEY RE 2,6642.0,HORIZONS K-8 SCHOOL,0.0542,,,
0480,BOULDER VALLEY RE 2,6816.0,PEAK TO PEAK CHARTER SCHOOL,0.07400000000000001,,,
0480,BOULDER VALLEY RE 2,6962.0,PIONEER BILINGUAL ELEMENTARY SCHOOL,0.4639,,,
0480,BOULDER VALLEY RE 2,7528.0,RYAN ELEMENTARY SCHOOL,0.2986,,,
0480,BOULDER VALLEY RE 2,7592.0,SANCHEZ ELEMENTARY SCHOOL,0.7535,,,
0480,BOULDER VALLEY RE 2,8135.0,SOUTHERN HILLS MIDDLE SCHOOL,0.0449,,,
0480,BOULDER VALLEY RE 2,8387.0,SUMMIT MIDDLE CHARTER SCHOOL,0.0359,,,
0480,BOULDER VALLEY RE 2,8418.0,SUPERIOR ELEMENTARY SCHOOL,0.0297,,,
0480,BOULDER VALLEY RE 2,8978.0,UNIVERSITY HILL ELEMENTARY SCHOOL,0.523,,,
0480,BOULDER VALLEY RE 2,9544.0,WHITTIER ELEMENTARY SCHOOL,0.3579,,,
0490,BUENA VISTA R-31,1130.0,BUENA VISTA HIGH SCHOOL,0.3333,,,
0490,BUENA VISTA R-31,1132.0,HARRY L MC GINNIS MIDDLE SCHOOL,0.4904,,,
0490,BUENA VISTA R-31,1154.0,BUENA VISTA ONLINE ACADEMY,0.4545,,,
0490,BUENA VISTA R-31,1508.0,CHAFFEE COUNTY HIGH SCHOOL,0.6409999999999999,,,
0490,BUENA VISTA R-31,4306.0,AVERY/PARSONS ELEMENTARY SCHOOL,0.45890000000000003,,,
0500,SALIDA R-32,1554.0,CREST ACADEMY,0.0,,,
0500,SALIDA R-32,4085.0,HORIZONS EXPLORATORY ACADEMY,0.39130000000000004,,,
0500,SALIDA R-32,4680.0,SALIDA MIDDLE SCHOOL,0.48960000000000004,,,
0500,SALIDA R-32,5268.0,LONGFELLOW ELEMENTARY SCHOOL,0.4522,,,
0500,SALIDA R-32,7568.0,SALIDA HIGH SCHOOL,0.3958,,,
0500,SALIDA R-32,7643.0,SALIDA EARLY CHILDHOOD CENTER,0.0,,,
0510,KIT CARSON R-1,4738.0,KIT CARSON ELEMENTARY SCHOOL,0.5468999999999999,,,
0510,KIT CARSON R-1,4742.0,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,0.4107,,,
0520,CHEYENNE COUNTY RE-5,1608.0,CHEYENNE WELLS ELEMENTARY SCHOOL,0.5065,,,
0520,CHEYENNE COUNTY RE-5,1610.0,CHEYENNE WELLS MIDDLE SCHOOL,0.3721,,,
0520,CHEYENNE COUNTY RE-5,1612.0,CHEYENNE WELLS HIGH SCHOOL,0.4717,,,
0540,CLEAR CREEK RE-1,1660.0,CLEAR CREEK MIDDLE SCHOOL,0.2605,,,
0540,CLEAR CREEK RE-1,3385.0,GEORGETOWN COMMUNITY SCHOOL,0.11320000000000001,,,
0540,CLEAR CREEK RE-1,4212.0,CARLSON ELEMENTARY SCHOOL,0.4696,,,
0540,CLEAR CREEK RE-1,4216.0,CLEAR CREEK HIGH SCHOOL,0.2095,,,
0540,CLEAR CREEK RE-1,4700.0,KING-MURPHY ELEMENTARY SCHOOL,0.0766,,,
0550,NORTH CONEJOS RE-1J,1276.0,CENTAURI MIDDLE SCHOOL,0.7509999999999999,,,
0550,NORTH CONEJOS RE-1J,1378.0,CENTAURI HIGH SCHOOL,0.7105,,,
0550,NORTH CONEJOS RE-1J,4836.0,LA JARA ELEMENTARY SCHOOL,0.6566,,,
0550,NORTH CONEJOS RE-1J,4837.0,LA JARA SECOND CHANCE SCHOOL,0.1207,,,
0550,NORTH CONEJOS RE-1J,5422.0,MANASSA ELEMENTARY SCHOOL,0.7511,,,
0560,SANFORD 6J,7612.0,SANFORD ELEMENTARY SCHOOL,0.6968000000000001,,,
0560,SANFORD 6J,7616.0,SANFORD JUNIOR/SENIOR HIGH SCHOOL,0.5986,,,
0580,SOUTH CONEJOS RE-10,248.0,GUADALUPE ELEMENTARY SCHOOL,0.7176,,,
0580,SOUTH CONEJOS RE-10,250.0,ANTONITO JUNIOR HIGH SCHOOL,0.7,,,
0580,SOUTH CONEJOS RE-10,252.0,ANTONITO HIGH SCHOOL,0.6027,,,
0640,CENTENNIAL R-1,1396.0,CENTENNIAL JUNIOR HIGH SCHOOL,0.8286,,,
0640,CENTENNIAL R-1,1398.0,CENTENNIAL HIGH SCHOOL,0.8108,,,
0640,CENTENNIAL R-1,7588.0,CENTENNIAL ELEMENTARY SCHOOL,0.9549,,,
0740,SIERRA GRANDE R-30,7876.0,SIERRA GRANDE ELEMENTARY SCHOOL,0.9298000000000001,,,
0740,SIERRA GRANDE R-30,7878.0,SIERRA GRANDE MIDDLE SCHOOL,0.873,,,
0740,SIERRA GRANDE R-30,7880.0,SIERRA GRANDE SENIOR HIGH SCHOOL,0.7363,,,
0770,CROWLEY COUNTY RE-1-J,2050.0,CROWLEY COUNTY ELEMENTARY SCHOOL,0.7574,,,
0770,CROWLEY COUNTY RE-1-J,2054.0,CROWLEY COUNTY WARD MIDDLE SCHOOL,0.7319,,,
0770,CROWLEY COUNTY RE-1-J,2058.0,CROWLEY COUNTY HIGH SCHOOL,0.6618999999999999,,,
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088.0,CUSTER COUNTY ELEMENTARY SCHOOL,0.5133,,,
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091.0,CUSTER MIDDLE SCHOOL,0.40630000000000005,,,
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092.0,CUSTER COUNTY HIGH SCHOOL,0.4269,,,
0870,DELTA COUNTY 50(J),489.0,BACKPACK EARLY LEARNING ACADEMY,0.0,,,
0870,DELTA COUNTY 50(J),1372.0,CEDAREDGE HIGH SCHOOL,0.37450000000000006,,,
0870,DELTA COUNTY 50(J),1375.0,CEDAREDGE MIDDLE SCHOOL,0.44799999999999995,,,
0870,DELTA COUNTY 50(J),1952.0,CRAWFORD ELEMENTARY SCHOOL,0.6111,,,
0870,DELTA COUNTY 50(J),2152.0,DELTA ACADEMY OF APPLIED LEARNING,0.23079999999999998,,,
0870,DELTA COUNTY 50(J),2155.0,DELTA COUNTY OPPORTUNITY SCHOOL,0.5495,,,
0870,DELTA COUNTY 50(J),2160.0,DELTA MIDDLE SCHOOL,0.5753,,,
0870,DELTA COUNTY 50(J),2164.0,DELTA HIGH SCHOOL,0.5015,,,
0870,DELTA COUNTY 50(J),2166.0,DELTA VISION SCHOOL,0.1344,,,
0870,DELTA COUNTY 50(J),2293.0,DELTA COUNTY VIRTUAL ACADEMY,0.4286,,,
0870,DELTA COUNTY 50(J),3330.0,GARNET MESA ELEMENTARY SCHOOL,0.6098,,,
0870,DELTA COUNTY 50(J),4124.0,HOTCHKISS ELEMENTARY SCHOOL,0.44380000000000003,,,
0870,DELTA COUNTY 50(J),4128.0,HOTCHKISS HIGH SCHOOL,0.4142,,,
0870,DELTA COUNTY 50(J),4182.0,CEDAREDGE ELEMENTARY SCHOOL,0.5379,,,
0870,DELTA COUNTY 50(J),5154.0,LINCOLN ELEMENTARY SCHOOL,0.6372,,,
0870,DELTA COUNTY 50(J),6298.0,NORTH FORK MONTESSORI SCHOOL,0.44439999999999996,,,
0870,DELTA COUNTY 50(J),6700.0,PAONIA ELEMENTARY SCHOOL,0.4587,,,
0870,DELTA COUNTY 50(J),6708.0,PAONIA HIGH SCHOOL,0.2636,,,
0870,DELTA COUNTY 50(J),8419.0,SURFACE CREEK VISION SCHOOL,0.2069,,,
0870,DELTA COUNTY 50(J),9146.0,NORTH FORK VISION SCHOOL,0.1354,,,
0880,DENVER COUNTY 1,6.0,COUNTY JAIL,0.0,,,
0880,DENVER COUNTY 1,10.0,ABRAHAM LINCOLN HIGH SCHOOL,0.9296,,,
0880,DENVER COUNTY 1,40.0,RIDGE VIEW ACADEMY CHARTER SCHOOL,0.9965,,,
0880,DENVER COUNTY 1,67.0,ACADEMY OF URBAN LEARNING,0.8704999999999999,,,
0880,DENVER COUNTY 1,220.0,AMESSE ELEMENTARY SCHOOL,0.9617,,,
0880,DENVER COUNTY 1,388.0,ASBURY ELEMENTARY SCHOOL,0.4792,,,
0880,DENVER COUNTY 1,408.0,VALDEZ ELEMENTARY SCHOOL,0.7472,,,
0880,DENVER COUNTY 1,418.0,ASHLEY ELEMENTARY SCHOOL,0.9623999999999999,,,
0880,DENVER COUNTY 1,520.0,BARNUM ELEMENTARY SCHOOL,0.9387000000000001,,,
0880,DENVER COUNTY 1,540.0,BARRETT ELEMENTARY SCHOOL,0.9470999999999999,,,
0880,DENVER COUNTY 1,650.0,BEACH COURT ELEMENTARY SCHOOL,0.9606,,,
0880,DENVER COUNTY 1,964.0,BRADLEY ELEMENTARY SCHOOL,0.5088,,,
0880,DENVER COUNTY 1,1056.0,BROMWELL ELEMENTARY SCHOOL,0.0909,,,
0880,DENVER COUNTY 1,1076.0,BROWN ELEMENTARY SCHOOL,0.5077,,,
0880,DENVER COUNTY 1,1106.0,BRYANT WEBSTER K-8 SCHOOL,0.9567,,,
0880,DENVER COUNTY 1,1295.0,COLLEGIATE PREPARATORY ACADEMY,0.9231,,,
0880,DENVER COUNTY 1,1319.0,FRED N THOMAS CAREER EDUCATION CENTER,0.8863,,,
0880,DENVER COUNTY 1,1324.0,CARSON ELEMENTARY SCHOOL,0.1606,,,
0880,DENVER COUNTY 1,1345.0,CESAR CHAVEZ ACADEMY DENVER,0.8311,,,
0880,DENVER COUNTY 1,1400.0,CENTENNIAL K-8 SCHOOL,0.8092,,,
0880,DENVER COUNTY 1,1528.0,CHELTENHAM ELEMENTARY SCHOOL,0.9811,,,
0880,DENVER COUNTY 1,1748.0,COLORADO HIGH SCHOOL,0.6587000000000001,,,
0880,DENVER COUNTY 1,1774.0,COLFAX ELEMENTARY SCHOOL,0.9822,,,
0880,DENVER COUNTY 1,1785.0,COLE ARTS AND SCIENCE ACADEMY,0.9606,,,
0880,DENVER COUNTY 1,1788.0,COLLEGE VIEW ELEMENTARY SCHOOL,0.9601999999999999,,,
0880,DENVER COUNTY 1,1816.0,COLUMBIAN ELEMENTARY SCHOOL,0.9389,,,
0880,DENVER COUNTY 1,1846.0,COLUMBINE ELEMENTARY SCHOOL,0.9294,,,
0880,DENVER COUNTY 1,1866.0,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,0.9364,,,
0880,DENVER COUNTY 1,1908.0,CORY ELEMENTARY SCHOOL,0.0852,,,
0880,DENVER COUNTY 1,1928.0,COWELL ELEMENTARY SCHOOL,0.9806,,,
0880,DENVER COUNTY 1,2027.0,POLARIS AT EBERT ELEMENTARY SCHOOL,0.0783,,,
0880,DENVER COUNTY 1,2125.0,DENVER GREEN SCHOOL,0.5831000000000001,,,
0880,DENVER COUNTY 1,2127.0,DENVER LANGUAGE SCHOOL,0.177,,,
0880,DENVER COUNTY 1,2145.0,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY: GVR,0.6674,,,
