district_id,district_name,school_id,school,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,year
1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,516,0.015503876,0.001937984,0.034883721,0.804263566,0.135658915,0.0,0.007751938,2010
1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,56,0.0,0.035714286,0.017857143,0.392857143,0.535714286,0.0,0.017857143,2010
1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,408,0.007352941,0.098039216,0.017156863,0.178921569,0.647058824,0.00245098,0.049019608,2010
1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,442,0.004524887,0.036199095,0.009049774,0.07918552,0.832579186,0.002262443,0.036199095,2010
1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,393,0.017811705,0.025445293,0.0,0.081424936,0.844783715,0.0,0.030534351,2010
1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,358,0.005586592,0.027932961,0.002793296,0.027932961,0.916201117,0.005586592,0.01396648,2010
1420,JEFFERSON COUNTY R-1,5596,MARTENSEN ELEMENTARY SCHOOL,240,0.025,0.0125,0.008333333,0.483333333,0.425,0.0,0.045833333,2010
1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,46,0.0,0.0,0.0,0.195652174,0.782608696,0.0,0.02173913,2010
1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,581,0.00172117,0.017211704,0.006884682,0.056798623,0.900172117,0.0,0.017211704,2010
1420,JEFFERSON COUNTY R-1,5892,MILLER SPECIAL EDUCATION,206,0.004854369,0.029126214,0.019417476,0.223300971,0.67961165,0.004854369,0.038834951,2010
1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,583,0.003430532,0.027444254,0.001715266,0.073756432,0.857632933,0.0,0.036020583,2010
1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,502,0.017928287,0.001992032,0.025896414,0.794820717,0.129482072,0.0,0.029880478,2010
1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,512,0.00390625,0.033203125,0.0,0.0546875,0.892578125,0.00390625,0.01171875,2010
1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,504,0.011904762,0.025793651,0.027777778,0.255952381,0.642857143,0.001984127,0.033730159,2010
1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,446,0.004484305,0.024663677,0.013452915,0.16367713,0.751121076,0.0,0.042600897,2010
1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,413,0.004842615,0.014527845,0.004842615,0.13559322,0.779661017,0.004842615,0.055690073,2010
1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,64,0.0,0.015625,0.0,0.046875,0.859375,0.0,0.078125,2010
1420,JEFFERSON COUNTY R-1,6237,NEW AMERICA SCHOOL,239,0.0041841,0.016736402,0.012552301,0.912133891,0.050209205,0.0,0.0041841,2010
1420,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,695,0.002877698,0.025899281,0.0,0.09352518,0.843165468,0.0,0.034532374,2010
1420,JEFFERSON COUNTY R-1,6330,NORTH ARVADA MIDDLE SCHOOL,449,0.017817372,0.037861915,0.011135857,0.369710468,0.545657016,0.0,0.017817372,2010
1420,JEFFERSON COUNTY R-1,6470,OBERON JUNIOR HIGH SCHOOL,655,0.004580153,0.013740458,0.013740458,0.14351145,0.78778626,0.001526718,0.035114504,2010
1420,JEFFERSON COUNTY R-1,6474,O'CONNELL MIDDLE SCHOOL,486,0.012345679,0.030864198,0.020576132,0.716049383,0.195473251,0.014403292,0.010288066,2010
1420,JEFFERSON COUNTY R-1,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,236,0.004237288,0.004237288,0.008474576,0.152542373,0.783898305,0.004237288,0.042372881,2010
1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,340,0.020588235,0.011764706,0.014705882,0.132352941,0.755882353,0.002941176,0.061764706,2010
1420,JEFFERSON COUNTY R-1,6804,PARMALEE ELEMENTARY SCHOOL,239,0.016736402,0.012552301,0.0,0.058577406,0.891213389,0.0,0.020920502,2010
1420,JEFFERSON COUNTY R-1,6806,PARR ELEMENTARY SCHOOL,396,0.002525253,0.007575758,0.015151515,0.373737374,0.578282828,0.005050505,0.017676768,2010
1420,JEFFERSON COUNTY R-1,6808,PATTERSON ELEMENTARY SCHOOL,631,0.011093502,0.058637084,0.00792393,0.377179081,0.516640254,0.001584786,0.026941363,2010
1420,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,399,0.005012531,0.01754386,0.010025063,0.245614035,0.681704261,0.002506266,0.037593985,2010
1420,JEFFERSON COUNTY R-1,6844,PEIFFER ELEMENTARY SCHOOL,409,0.002444988,0.02200489,0.007334963,0.24205379,0.699266504,0.0,0.026894866,2010
1420,JEFFERSON COUNTY R-1,6848,PENNINGTON ELEMENTARY SCHOOL,266,0.026315789,0.003759398,0.022556391,0.466165414,0.462406015,0.0,0.018796992,2010
1420,JEFFERSON COUNTY R-1,7078,PLEASANT VIEW ELEMENTARY SCHOOL,274,0.02919708,0.02189781,0.010948905,0.208029197,0.686131387,0.003649635,0.040145985,2010
1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,1549,0.009038089,0.023886378,0.0174306,0.21045836,0.706262105,0.003227889,0.029696578,2010
1420,JEFFERSON COUNTY R-1,7128,POWDERHORN ELEMENTARY SCHOOL,638,0.004702194,0.031347962,0.004702194,0.142633229,0.763322884,0.004702194,0.048589342,2010
1420,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,503,0.009940358,0.019880716,0.011928429,0.210735586,0.707753479,0.003976143,0.035785288,2010
1420,JEFFERSON COUNTY R-1,7238,RALSTON ELEMENTARY SCHOOL,380,0.0,0.028947368,0.0,0.047368421,0.873684211,0.005263158,0.044736842,2010
1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,1666,0.004201681,0.021008403,0.006602641,0.101440576,0.837334934,0.00120048,0.028211285,2010
1420,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,320,0.003125,0.028125,0.00625,0.10625,0.81875,0.0,0.0375,2010
1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,399,0.010025063,0.037593985,0.002506266,0.032581454,0.904761905,0.007518797,0.005012531,2010
1420,JEFFERSON COUNTY R-1,7483,ROONEY RANCH ELEMENTARY SCHOOL,423,0.0,0.044917258,0.004728132,0.104018913,0.803782506,0.0,0.042553191,2010
1420,JEFFERSON COUNTY R-1,7529,RYAN ELEMENTARY SCHOOL,580,0.0,0.113793103,0.001724138,0.175862069,0.637931034,0.003448276,0.067241379,2010
1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,499,0.004008016,0.02004008,0.0,0.140280561,0.793587174,0.0,0.042084168,2010
1420,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,418,0.007177033,0.028708134,0.007177033,0.385167464,0.528708134,0.002392344,0.040669856,2010
1420,JEFFERSON COUNTY R-1,7753,SEMPER ELEMENTARY SCHOOL,444,0.009009009,0.074324324,0.009009009,0.25,0.605855856,0.0,0.051801802,2010
1420,JEFFERSON COUNTY R-1,7780,SHAFFER ELEMENTARY SCHOOL,638,0.001567398,0.006269592,0.004702194,0.072100313,0.877742947,0.001567398,0.036050157,2010
1420,JEFFERSON COUNTY R-1,7833,SHELTON ELEMENTARY SCHOOL,403,0.00248139,0.022332506,0.007444169,0.141439206,0.784119107,0.0,0.042183623,2010
1420,JEFFERSON COUNTY R-1,7870,SIERRA ELEMENTARY SCHOOL,553,0.003616637,0.028933092,0.007233273,0.128390597,0.786618445,0.007233273,0.037974684,2010
1420,JEFFERSON COUNTY R-1,7962,SLATER ELEMENTARY SCHOOL,346,0.026011561,0.005780347,0.034682081,0.459537572,0.450867052,0.005780347,0.01734104,2010
1420,JEFFERSON COUNTY R-1,8036,SOBESKY ACADEMY,67,0.0,0.014925373,0.074626866,0.208955224,0.671641791,0.0,0.029850746,2010
1420,JEFFERSON COUNTY R-1,8090,DEANE ELEMENTARY SCHOOL,474,0.014767932,0.033755274,0.029535865,0.683544304,0.213080169,0.002109705,0.023206751,2010
1420,JEFFERSON COUNTY R-1,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,543,0.016574586,0.025782689,0.022099448,0.360957643,0.543278085,0.0,0.031307551,2010
1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,1479,0.007437458,0.070993915,0.012846518,0.202163624,0.665990534,0.00270453,0.037863421,2010
1420,JEFFERSON COUNTY R-1,8248,STEIN ELEMENTARY SCHOOL,763,0.005242464,0.017038008,0.02621232,0.788990826,0.144167759,0.0,0.018348624,2010
1420,JEFFERSON COUNTY R-1,8272,STEVENS ELEMENTARY SCHOOL,378,0.018518519,0.010582011,0.010582011,0.58994709,0.333333333,0.0,0.037037037,2010
1420,JEFFERSON COUNTY R-1,8276,STOBER ELEMENTARY SCHOOL,315,0.00952381,0.019047619,0.019047619,0.263492063,0.650793651,0.0,0.038095238,2010
1420,JEFFERSON COUNTY R-1,8280,STONY CREEK ELEMENTARY SCHOOL,671,0.004470939,0.047690015,0.004470939,0.166915052,0.734724292,0.001490313,0.04023845,2010
1420,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,365,0.01369863,0.038356164,0.010958904,0.164383562,0.731506849,0.0,0.04109589,2010
1420,JEFFERSON COUNTY R-1,8381,SUMMIT RIDGE MIDDLE SCHOOL,822,0.006082725,0.0243309,0.00729927,0.176399027,0.759124088,0.00243309,0.0243309,2010
1420,JEFFERSON COUNTY R-1,8432,SWANSON ELEMENTARY SCHOOL,468,0.017094017,0.061965812,0.012820513,0.47008547,0.405982906,0.0,0.032051282,2010
1420,JEFFERSON COUNTY R-1,8458,JOHN AND KAREN LITZ PRESCHOOL,80,0.0,0.05,0.0125,0.05,0.7625,0.0,0.125,2010
1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,570,0.005263158,0.015789474,0.010526316,0.124561404,0.792982456,0.0,0.050877193,2010
1420,JEFFERSON COUNTY R-1,8834,THOMSON ELEMENTARY SCHOOL,427,0.025761124,0.028103044,0.023419204,0.428571429,0.473067916,0.0,0.021077283,2010
1420,JEFFERSON COUNTY R-1,9008,UTE MEADOWS ELEMENTARY SCHOOL,433,0.0,0.023094688,0.004618938,0.106235566,0.829099307,0.0,0.036951501,2010
1420,JEFFERSON COUNTY R-1,9052,VAN ARSDALE ELEMENTARY SCHOOL,548,0.001824818,0.009124088,0.003649635,0.155109489,0.799270073,0.0,0.031021898,2010
1420,JEFFERSON COUNTY R-1,9058,VANDERHOOF ELEMENTARY SCHOOL,531,0.005649718,0.018832392,0.001883239,0.150659134,0.798493409,0.0,0.024482109,2010
1420,JEFFERSON COUNTY R-1,9154,VIVIAN ELEMENTARY SCHOOL,254,0.011811024,0.003937008,0.011811024,0.397637795,0.547244094,0.0,0.027559055,2010
1420,JEFFERSON COUNTY R-1,9232,WARDER ELEMENTARY SCHOOL,343,0.014577259,0.005830904,0.008746356,0.29154519,0.635568513,0.0,0.043731778,2010
1420,JEFFERSON COUNTY R-1,9234,WARREN OCCUPATION TECHNICAL CENTER,34,0.0,0.0,0.0,0.088235294,0.882352941,0.0,0.029411765,2010
1420,JEFFERSON COUNTY R-1,9245,WARREN TECH NORTH,8,0.0,0.0,0.0,0.375,0.625,0.0,0.0,2010
1420,JEFFERSON COUNTY R-1,9299,WAYNE CARLE MIDDLE SCHOOL,325,0.009230769,0.018461538,0.015384615,0.175384615,0.750769231,0.0,0.030769231,2010
1420,JEFFERSON COUNTY R-1,9328,WEBER ELEMENTARY SCHOOL,425,0.007058824,0.016470588,0.0,0.188235294,0.745882353,0.0,0.042352941,2010
1420,JEFFERSON COUNTY R-1,9342,WELCHESTER ELEMENTARY SCHOOL,300,0.023333333,0.043333333,0.013333333,0.29,0.573333333,0.026666667,0.03,2010
1420,JEFFERSON COUNTY R-1,9412,WESTGATE ELEMENTARY SCHOOL,626,0.006389776,0.031948882,0.014376997,0.369009585,0.53514377,0.0,0.04313099,2010
1420,JEFFERSON COUNTY R-1,9424,WEST JEFFERSON ELEMENTARY SCHOOL,327,0.009174312,0.018348624,0.003058104,0.070336391,0.889908257,0.0,0.009174312,2010
1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,609,0.014778325,0.009852217,0.004926108,0.126436782,0.819376026,0.0,0.024630542,2010
1420,JEFFERSON COUNTY R-1,9428,WEST JEFFERSON MIDDLE SCHOOL,570,0.007017544,0.012280702,0.0,0.066666667,0.901754386,0.0,0.012280702,2010
1420,JEFFERSON COUNTY R-1,9429,WEST WOODS ELEMENTARY SCHOOL,623,0.0,0.036918138,0.0,0.08988764,0.852327448,0.001605136,0.019261637,2010
1420,JEFFERSON COUNTY R-1,9432,DENNISON ELEMENTARY SCHOOL,624,0.006410256,0.054487179,0.004807692,0.153846154,0.741987179,0.001602564,0.036858974,2010
1420,JEFFERSON COUNTY R-1,9490,WESTRIDGE ELEMENTARY SCHOOL,611,0.0,0.045826514,0.003273322,0.168576105,0.754500818,0.0,0.027823241,2010
1420,JEFFERSON COUNTY R-1,9506,WHEAT RIDGE MIDDLE SCHOOL,352,0.008522727,0.002840909,0.03125,0.747159091,0.190340909,0.002840909,0.017045455,2010
1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,1321,0.005299016,0.009084027,0.010598032,0.278576836,0.666919001,0.001514005,0.028009084,2010
1420,JEFFERSON COUNTY R-1,9638,WILMORE DAVIS ELEMENTARY SCHOOL,351,0.008547009,0.01994302,0.005698006,0.367521368,0.564102564,0.0,0.034188034,2010
1420,JEFFERSON COUNTY R-1,9648,WILMOT ELEMENTARY SCHOOL,409,0.0,0.007334963,0.002444988,0.058679707,0.897310513,0.004889976,0.029339853,2010
1420,JEFFERSON COUNTY R-1,9678,WITT ELEMENTARY SCHOOL,399,0.01754386,0.01754386,0.012531328,0.175438596,0.744360902,0.005012531,0.027568922,2010
1420,JEFFERSON COUNTY R-1,9800,ZERGER ELEMENTARY SCHOOL,291,0.0,0.013745704,0.024054983,0.261168385,0.659793814,0.006872852,0.034364261,2010
1430,EADS RE-1,2328,EADS ELEMENTARY SCHOOL,93,0.0,0.0,0.0,0.107526882,0.88172043,0.010752688,0.0,2010
1430,EADS RE-1,2332,EADS MIDDLE SCHOOL,36,0.0,0.0,0.027777778,0.083333333,0.888888889,0.0,0.0,2010
1430,EADS RE-1,2336,EADS HIGH SCHOOL,58,0.017241379,0.0,0.017241379,0.103448276,0.844827586,0.017241379,0.0,2010
1440,PLAINVIEW RE-2,6992,PLAINVIEW ELEMENTARY SCHOOL,52,0.0,0.0,0.0,0.057692308,0.942307692,0.0,0.0,2010
1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,33,0.0,0.0,0.0,0.060606061,0.939393939,0.0,0.0,2010
1450,ARRIBA-FLAGLER C-20,2956,FLAGLER ELEMENTARY SCHOOL,104,0.0,0.0,0.0,0.048076923,0.923076923,0.019230769,0.009615385,2010
1450,ARRIBA-FLAGLER C-20,2958,FLAGLER MIDDLE SCHOOL,23,0.0,0.0,0.0,0.130434783,0.869565217,0.0,0.0,2010
1450,ARRIBA-FLAGLER C-20,2960,FLAGLER SENIOR HIGH SCHOOL,43,0.0,0.0,0.023255814,0.023255814,0.953488372,0.0,0.0,2010
1460,HI-PLAINS R-23,7746,HI PLAINS UNDIVIDED HIGH SCHOOL,56,0.035714286,0.0,0.0,0.160714286,0.803571429,0.0,0.0,2010
1460,HI-PLAINS R-23,9164,HI PLAINS ELEMENTARY SCHOOL,51,0.0,0.0,0.058823529,0.117647059,0.823529412,0.0,0.0,2010
1480,STRATTON R-4,8342,STRATTON ELEMENTARY SCHOOL,109,0.027522936,0.009174312,0.009174312,0.183486239,0.770642202,0.0,0.0,2010
1480,STRATTON R-4,8351,STRATTON MIDDLE SCHOOL,42,0.0,0.0,0.0,0.238095238,0.761904762,0.0,0.0,2010
1480,STRATTON R-4,8354,STRATTON SENIOR HIGH SCHOOL,64,0.0,0.015625,0.0,0.1875,0.796875,0.0,0.0,2010
1490,BETHUNE R-5,832,BETHUNE ELEMENTARY SCHOOL,74,0.0,0.013513514,0.0,0.378378378,0.608108108,0.0,0.0,2010
1490,BETHUNE R-5,842,BETHUNE JUNIOR-SENIOR HIGH SCHOOL,56,0.0,0.0,0.0,0.357142857,0.642857143,0.0,0.0,2010
1500,BURLINGTON RE-6J,1144,BURLINGTON ELEMENTARY SCHOOL,359,0.005571031,0.005571031,0.013927577,0.467966574,0.504178273,0.0,0.002785515,2010
1500,BURLINGTON RE-6J,1150,BURLINGTON MIDDLE SCHOOL,232,0.0,0.0,0.00862069,0.353448276,0.637931034,0.0,0.0,2010
1500,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,239,0.0,0.008368201,0.008368201,0.343096234,0.640167364,0.0,0.0,2010
1510,LAKE COUNTY R-1,4901,LAKE COUNTY MIDDLE SCHOOL,307,0.003257329,0.003257329,0.003257329,0.716612378,0.260586319,0.0,0.013029316,2010
1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,289,0.010380623,0.0,0.0,0.685121107,0.30449827,0.0,0.0,2010
1510,LAKE COUNTY R-1,8804,PITTS ELEMENTARY SCHOOL,222,0.004504505,0.0,0.0,0.666666667,0.31981982,0.0,0.009009009,2010
1510,LAKE COUNTY R-1,9486,WESTPARK ELEMENTARY SCHOOL,370,0.005405405,0.0,0.0,0.721621622,0.272972973,0.0,0.0,2010
1520,DURANGO 9-R,225,ANIMAS VALLEY ELEMENTARY SCHOOL,247,0.052631579,0.016194332,0.008097166,0.149797571,0.769230769,0.0,0.004048583,2010
1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,1360,0.057352941,0.015441176,0.007352941,0.155882353,0.761029412,0.000735294,0.002205882,2010
1520,DURANGO 9-R,3012,FLORIDA MESA ELEMENTARY SCHOOL,313,0.115015974,0.019169329,0.015974441,0.220447284,0.626198083,0.003194888,0.0,2010
1520,DURANGO 9-R,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,152,0.006578947,0.006578947,0.0,0.085526316,0.901315789,0.0,0.0,2010
1520,DURANGO 9-R,5888,MILLER MIDDLE SCHOOL,529,0.047258979,0.005671078,0.009451796,0.132325142,0.788279773,0.0,0.017013233,2010
1520,DURANGO 9-R,6222,NEEDHAM ELEMENTARY SCHOOL,536,0.057835821,0.009328358,0.0,0.130597015,0.791044776,0.0,0.01119403,2010
1520,DURANGO 9-R,6738,PARK ELEMENTARY SCHOOL,422,0.09478673,0.026066351,0.014218009,0.225118483,0.632701422,0.004739336,0.002369668,2010
1520,DURANGO 9-R,7402,RIVERVIEW ELEMENTARY SCHOOL,431,0.034802784,0.009280742,0.002320186,0.143851508,0.784222738,0.0,0.025522042,2010
1520,DURANGO 9-R,7994,ESCALANTE MIDDLE SCHOOL,529,0.051039698,0.007561437,0.003780718,0.189035917,0.737240076,0.0,0.011342155,2010
1520,DURANGO 9-R,8388,SUNNYSIDE ELEMENTARY SCHOOL,156,0.019230769,0.0,0.0,0.166666667,0.814102564,0.0,0.0,2010
1530,BAYFIELD 10 JT-R,632,BAYFIELD ELEMENTARY SCHOOL,660,0.013636364,0.003030303,0.003030303,0.145454545,0.821212121,0.0,0.013636364,2010
1530,BAYFIELD 10 JT-R,636,BAYFIELD MIDDLE SCHOOL,323,0.040247678,0.0,0.0,0.154798762,0.770897833,0.0,0.034055728,2010
1530,BAYFIELD 10 JT-R,640,BAYFIELD HIGH SCHOOL,422,0.047393365,0.004739336,0.0,0.085308057,0.831753555,0.0,0.030805687,2010
1540,IGNACIO 11 JT,4179,IGNACIO ACADEMY,36,0.583333333,0.0,0.0,0.138888889,0.277777778,0.0,0.0,2010
1540,IGNACIO 11 JT,4250,IGNACIO ELEMENTARY SCHOOL,250,0.2,0.004,0.004,0.392,0.368,0.0,0.032,2010
1540,IGNACIO 11 JT,4252,IGNACIO INTERMEDIATE SCHOOL,163,0.159509202,0.0,0.006134969,0.423312883,0.374233129,0.0,0.036809816,2010
1540,IGNACIO 11 JT,4254,IGNACIO JUNIOR HIGH SCHOOL,108,0.222222222,0.009259259,0.009259259,0.287037037,0.416666667,0.018518519,0.037037037,2010
1540,IGNACIO 11 JT,4258,IGNACIO HIGH SCHOOL,194,0.319587629,0.005154639,0.020618557,0.268041237,0.371134021,0.005154639,0.010309278,2010
1550,POUDRE R-1,146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,764,0.002617801,0.044502618,0.011780105,0.090314136,0.794502618,0.0,0.056282723,2010
1550,POUDRE R-1,477,ZACH ELEMENTARY SCHOOL,607,0.0,0.047775947,0.003294893,0.036243822,0.89785832,0.0,0.014827018,2010
1550,POUDRE R-1,490,BACON ELEMENTARY SCHOOL,523,0.0,0.04206501,0.017208413,0.055449331,0.868068834,0.0,0.017208413,2010
1550,POUDRE R-1,498,BETHKE ELEMENTARY SCHOOL,363,0.002754821,0.035812672,0.002754821,0.05785124,0.85399449,0.0,0.046831956,2010
1550,POUDRE R-1,550,BARTON PREKINDERGARTEN,84,0.0,0.05952381,0.05952381,0.333333333,0.523809524,0.0,0.023809524,2010
1550,POUDRE R-1,612,BAUDER ELEMENTARY SCHOOL,595,0.003361345,0.033613445,0.028571429,0.242016807,0.67394958,0.0,0.018487395,2010
1550,POUDRE R-1,678,BEATTIE ELEMENTARY SCHOOL,316,0.012658228,0.03164557,0.018987342,0.180379747,0.708860759,0.003164557,0.044303797,2010
1550,POUDRE R-1,766,BENNETT ELEMENTARY SCHOOL,468,0.008547009,0.055555556,0.025641026,0.106837607,0.75,0.0,0.053418803,2010
1550,POUDRE R-1,892,BLEVINS JUNIOR HIGH SCHOOL,527,0.0056926,0.026565465,0.009487666,0.174573055,0.726755218,0.007590133,0.049335863,2010
1550,POUDRE R-1,898,BOLTZ JUNIOR HIGH SCHOOL,592,0.010135135,0.037162162,0.011824324,0.179054054,0.726351351,0.005067568,0.030405405,2010
1550,POUDRE R-1,1186,CACHE LA POUDRE ELEMENTARY SCHOOL,312,0.012820513,0.006410256,0.0,0.150641026,0.814102564,0.0,0.016025641,2010
1550,POUDRE R-1,1190,CACHE LA POUDRE JUNIOR HIGH SCHOOL,346,0.011560694,0.020231214,0.005780347,0.10982659,0.846820809,0.0,0.005780347,2010
1550,POUDRE R-1,2298,DUNN ELEMENTARY SCHOOL,408,0.007352941,0.100490196,0.031862745,0.147058824,0.659313725,0.0,0.053921569,2010
1550,POUDRE R-1,3046,FORT COLLINS HIGH SCHOOL,1669,0.004194128,0.02576393,0.026962253,0.223487118,0.703415219,0.002995806,0.013181546,2010
1550,POUDRE R-1,3105,FOSSIL RIDGE HIGH SCHOOL,1917,0.005216484,0.02295253,0.008868023,0.082420449,0.845070423,0.002608242,0.03286385,2010
1550,POUDRE R-1,3760,CENTENNIAL HIGH SCHOOL,150,0.006666667,0.0,0.033333333,0.233333333,0.713333333,0.0,0.013333333,2010
1550,POUDRE R-1,3787,HARRIS BILINGUAL ELEMENTARY SCHOOL,319,0.009404389,0.003134796,0.003134796,0.711598746,0.26645768,0.0,0.006269592,2010
1550,POUDRE R-1,3791,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,129,0.0,0.015503876,0.0,0.069767442,0.868217054,0.0,0.046511628,2010
1550,POUDRE R-1,4282,IRISH ELEMENTARY SCHOOL,394,0.0,0.005076142,0.010152284,0.718274112,0.248730964,0.0,0.017766497,2010
1550,POUDRE R-1,4456,JOHNSON ELEMENTARY SCHOOL,452,0.006637168,0.03539823,0.006637168,0.207964602,0.721238938,0.0,0.022123894,2010
1550,POUDRE R-1,4698,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,781,0.0,0.056338028,0.005121639,0.034571063,0.873239437,0.0,0.030729834,2010
1550,POUDRE R-1,4793,KRUSE ELEMENTARY SCHOOL,528,0.009469697,0.039772727,0.020833333,0.087121212,0.810606061,0.005681818,0.026515152,2010
1550,POUDRE R-1,5014,LAUREL ELEMENTARY SCHOOL,408,0.012254902,0.024509804,0.012254902,0.411764706,0.5,0.0,0.039215686,2010
1550,POUDRE R-1,5068,LESHER JUNIOR HIGH SCHOOL,683,0.001464129,0.039531479,0.014641288,0.263543192,0.653001464,0.004392387,0.023426061,2010
1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,846,0.004728132,0.06855792,0.007092199,0.053191489,0.838061466,0.0,0.028368794,2010
1550,POUDRE R-1,5168,LINCOLN JUNIOR HIGH SCHOOL,481,0.016632017,0.016632017,0.018711019,0.486486486,0.444906445,0.0,0.016632017,2010
1550,POUDRE R-1,5196,LINTON ELEMENTARY SCHOOL,474,0.008438819,0.018987342,0.010548523,0.314345992,0.626582278,0.002109705,0.018987342,2010
1550,POUDRE R-1,5234,LIVERMORE ELEMENTARY SCHOOL,43,0.0,0.0,0.0,0.046511628,0.906976744,0.0,0.046511628,2010
1550,POUDRE R-1,5292,LOPEZ ELEMENTARY SCHOOL,372,0.002688172,0.021505376,0.01344086,0.155913978,0.731182796,0.002688172,0.072580645,2010
1550,POUDRE R-1,5688,MC GRAW ELEMENTARY SCHOOL,518,0.007722008,0.038610039,0.011583012,0.094594595,0.826254826,0.0,0.021235521,2010
1550,POUDRE R-1,6476,O'DEA ELEMENTARY SCHOOL,362,0.005524862,0.022099448,0.008287293,0.232044199,0.696132597,0.0,0.035911602,2010
1550,POUDRE R-1,6482,OLANDER ELEMENTARY SCHOOL,401,0.0,0.017456359,0.007481297,0.172069825,0.793017456,0.002493766,0.007481297,2010
1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,232,0.0,0.012931034,0.00862069,0.090517241,0.870689655,0.0,0.017241379,2010
1550,POUDRE R-1,7124,POUDRE HIGH SCHOOL,1850,0.007027027,0.036216216,0.012432432,0.207027027,0.723783784,0.0,0.013513514,2010
1550,POUDRE R-1,7127,POUDRE TRANSITION CENTER,56,0.035714286,0.0,0.035714286,0.410714286,0.482142857,0.0,0.035714286,2010
1550,POUDRE R-1,7161,PRESTON JUNIOR HIGH SCHOOL,756,0.0,0.021164021,0.014550265,0.088624339,0.847883598,0.001322751,0.026455026,2010
1550,POUDRE R-1,7198,PSD ONLINE ACADEMY,112,0.008928571,0.008928571,0.0,0.116071429,0.857142857,0.0,0.008928571,2010
1550,POUDRE R-1,7218,PUTNAM ELEMENTARY SCHOOL,409,0.007334963,0.004889976,0.009779951,0.552567237,0.403422983,0.0,0.02200489,2010
1550,POUDRE R-1,7290,RED FEATHER LAKES ELEMENTARY SCHOOL,31,0.0,0.0,0.129032258,0.064516129,0.806451613,0.0,0.0,2010
1550,POUDRE R-1,7325,RICE ELEMENTARY SCHOOL,397,0.010075567,0.0,0.012594458,0.166246851,0.803526448,0.002518892,0.005037783,2010
1550,POUDRE R-1,7350,RIFFENBURGH ELEMENTARY SCHOOL,353,0.005665722,0.016997167,0.002832861,0.186968839,0.722379603,0.0,0.065155807,2010
