district_id,school,district_name,school_id,eng_yn,math_yn,read_yn,sci_yn
1420,RALSTON VALLEY SENIOR HIGH SCHOOL,JEFFERSON COUNTY R-1,7239,1.0,1.0,1.0,0.0
1420,COLLEGIATE ACADEMY OF COLORADO,JEFFERSON COUNTY R-1,7701,1.0,0.0,1.0,0.0
1420,SOBESKY ACADEMY,JEFFERSON COUNTY R-1,8036,,,,
1420,STANDLEY LAKE HIGH SCHOOL,JEFFERSON COUNTY R-1,8209,1.0,0.0,0.0,0.0
1420,TWO ROADS CHARTER SCHOOL,JEFFERSON COUNTY R-1,8793,1.0,0.0,1.0,0.0
1420,WHEAT RIDGE HIGH SCHOOL,JEFFERSON COUNTY R-1,9510,1.0,0.0,0.0,0.0
1430,EADS HIGH SCHOOL,EADS RE-1,2336,,,,
1440,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,PLAINVIEW RE-2,7009,,,,
1450,FLAGLER SENIOR HIGH SCHOOL,ARRIBA-FLAGLER C-20,2960,,,,
1460,HI PLAINS UNDIVIDED HIGH SCHOOL,HI-PLAINS R-23,7746,,,,
1480,STRATTON SENIOR HIGH SCHOOL,STRATTON R-4,8354,,,,
1490,BETHUNE JUNIOR-SENIOR HIGH SCHOOL,BETHUNE R-5,842,,,,
1500,BURLINGTON HIGH SCHOOL,BURLINGTON RE-6J,1152,0.0,0.0,0.0,0.0
1510,LAKE COUNTY HIGH SCHOOL,LAKE COUNTY R-1,4904,0.0,0.0,0.0,0.0
1520,DURANGO HIGH SCHOOL,DURANGO 9-R,2318,1.0,0.0,1.0,0.0
1520,ROBERT DENIER YOUTH SERVICES CENTER,DURANGO 9-R,9806,,,,
1530,BAYFIELD HIGH SCHOOL,BAYFIELD 10 JT-R,640,1.0,0.0,0.0,0.0
1540,IGNACIO ACADEMY,IGNACIO 11 JT,4179,,,,
1540,IGNACIO HIGH SCHOOL,IGNACIO 11 JT,4258,0.0,0.0,0.0,0.0
1550,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,POUDRE R-1,146,1.0,1.0,1.0,0.0
1550,FORT COLLINS HIGH SCHOOL,POUDRE R-1,3046,1.0,0.0,1.0,0.0
1550,FOSSIL RIDGE HIGH SCHOOL,POUDRE R-1,3105,1.0,1.0,1.0,0.0
1550,CENTENNIAL HIGH SCHOOL,POUDRE R-1,3760,0.0,0.0,0.0,0.0
1550,POLARIS EXPEDITIONARY LEARNING SCHOOL,POUDRE R-1,7104,1.0,0.0,0.0,0.0
1550,POUDRE HIGH SCHOOL,POUDRE R-1,7124,1.0,0.0,1.0,0.0
1550,POUDRE COMMUNITY ACADEMY,POUDRE R-1,7127,0.0,0.0,0.0,0.0
1550,PSD ONLINE ACADEMY,POUDRE R-1,7198,,,,
1550,ROCKY MOUNTAIN HIGH SCHOOL,POUDRE R-1,7470,1.0,0.0,1.0,0.0
1560,BERTHOUD HIGH SCHOOL,THOMPSON R2-J,812,1.0,0.0,1.0,0.0
1560,LOVELAND HIGH SCHOOL,THOMPSON R2-J,5316,1.0,0.0,0.0,0.0
1560,MOUNTAIN VIEW HIGH SCHOOL,THOMPSON R2-J,6163,1.0,0.0,0.0,0.0
1560,THOMPSON VALLEY HIGH SCHOOL,THOMPSON R2-J,8824,1.0,0.0,1.0,0.0
1560,THOMPSON ONLINE,THOMPSON R2-J,8855,,,,
1560,HAROLD FERGUSON HIGH SCHOOL,THOMPSON R2-J,9260,0.0,0.0,0.0,0.0
1570,ESTES PARK OPTIONS SCHOOL,PARK (ESTES PARK) R-3,2788,,,,
1570,ESTES PARK HIGH SCHOOL,PARK (ESTES PARK) R-3,2794,1.0,0.0,1.0,0.0
1580,TRINIDAD HIGH SCHOOL,TRINIDAD 1,8906,1.0,0.0,0.0,0.0
1590,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,PRIMERO REORGANIZED 2,7164,,,,
1600,HOEHNE HIGH SCHOOL,HOEHNE REORGANIZED 3,4048,0.0,0.0,0.0,0.0
1620,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,AGUILAR REORGANIZED 6,66,,,,
1750,BRANSON SCHOOL ONLINE,BRANSON REORGANIZED 82,948,1.0,0.0,0.0,0.0
1750,BRANSON UNDIVIDED HIGH SCHOOL,BRANSON REORGANIZED 82,978,,,,
1760,KIM UNDIVIDED HIGH SCHOOL,KIM REORGANIZED 88,4694,,,,
1780,GENOA-HUGO SENIOR HIGH SCHOOL,GENOA-HUGO C113,4162,,,,
1790,LIMON JUNIOR-SENIOR HIGH SCHOOL,LIMON RE-4J,5136,0.0,0.0,0.0,0.0
1810,KARVAL ONLINE EDUCATION,KARVAL RE-23,4504,0.0,0.0,0.0,0.0
1810,KARVAL JUNIOR-SENIOR HIGH SCHOOL,KARVAL RE-23,4506,,,,
1828,SMITH HIGH SCHOOL,VALLEY RE-1,202,,,,
1828,CALICHE JUNIOR-SENIOR HIGH SCHOOL,VALLEY RE-1,1224,1.0,0.0,0.0,0.0
1828,STERLING HIGH SCHOOL,VALLEY RE-1,8260,1.0,0.0,0.0,0.0
1850,FLEMING HIGH SCHOOL,FRENCHMAN RE-3,2988,,,,
1860,MERINO JUNIOR SENIOR HIGH SCHOOL,BUFFALO RE-4J,5806,0.0,0.0,0.0,0.0
1870,PEETZ JUNIOR-SENIOR HIGH SCHOOL,PLATEAU RE-5,6838,,,,
1980,DE BEQUE UNDIVIDED HIGH SCHOOL,DE BEQUE 49JT,2126,,,,
1990,GRAND MESA HIGH SCHOOL,PLATEAU VALLEY 50,3582,0.0,0.0,0.0,0.0
1990,PLATEAU VALLEY HIGH SCHOOL,PLATEAU VALLEY 50,7032,1.0,0.0,0.0,0.0
2000,CENTRAL HIGH SCHOOL,MESA COUNTY VALLEY 51,1450,0.0,0.0,0.0,0.0
2000,GATEWAY SCHOOL,MESA COUNTY VALLEY 51,3350,,,,
2000,GRAND JUNCTION HIGH SCHOOL,MESA COUNTY VALLEY 51,3570,1.0,0.0,0.0,0.0
2000,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,MESA COUNTY VALLEY 51,5828,1.0,0.0,1.0,0.0
2000,FRUITA MONUMENT HIGH SCHOOL,MESA COUNTY VALLEY 51,6070,1.0,0.0,0.0,0.0
2000,PALISADE HIGH SCHOOL,MESA COUNTY VALLEY 51,6666,1.0,0.0,0.0,0.0
2000,R-5 HIGH SCHOOL,MESA COUNTY VALLEY 51,7236,0.0,0.0,0.0,0.0
2010,CREEDE MIDDLE/HIGH SCHOOL,CREEDE SCHOOL DISTRICT,1966,,,,
2020,MOFFAT COUNTY HIGH SCHOOL,MOFFAT COUNTY RE:NO 1,5962,0.0,0.0,0.0,0.0
2035,MONTEZUMA-CORTEZ HIGH SCHOOL,MONTEZUMA-CORTEZ RE-1,6026,0.0,0.0,0.0,0.0
2035,SOUTHWEST OPEN CHARTER SCHOOL,MONTEZUMA-CORTEZ RE-1,8133,0.0,0.0,0.0,0.0
2055,DOLORES HIGH SCHOOL,DOLORES RE-4A,2208,1.0,0.0,0.0,0.0
2070,MANCOS HIGH SCHOOL,MANCOS RE-6,5452,1.0,0.0,0.0,0.0
2180,MONTROSE HIGH SCHOOL,MONTROSE COUNTY RE-1J,6058,1.0,0.0,0.0,0.0
2180,OLATHE HIGH SCHOOL,MONTROSE COUNTY RE-1J,6494,0.0,0.0,0.0,0.0
2180,PASSAGE CHARTER SCHOOL,MONTROSE COUNTY RE-1J,6807,,,,
2180,VISTA CHARTER SCHOOL,MONTROSE COUNTY RE-1J,9149,0.0,0.0,0.0,0.0
2190,NUCLA JUNIOR/SENIOR HIGH SCHOOL,WEST END RE-2,6436,,,,
2395,BRUSH HIGH SCHOOL,BRUSH RE-2(J),1096,0.0,0.0,0.0,0.0
2405,FORT MORGAN HIGH SCHOOL,FORT MORGAN RE-3,3078,0.0,0.0,0.0,0.0
2405,LINCOLN HIGH SCHOOL,FORT MORGAN RE-3,5180,,,,
2505,WELDON VALLEY HIGH SCHOOL,WELDON VALLEY RE-20(J),9360,,,,
2515,WIGGINS HIGH SCHOOL,WIGGINS RE-50(J),9582,0.0,0.0,0.0,0.0
2520,LA JUNTA HIGH SCHOOL,EAST OTERO R-1,4844,,,,
2520,LA JUNTA JR/SR HIGH SCHOOL,EAST OTERO R-1,5015,0.0,0.0,0.0,0.0
2520,TIGER LEARNING CENTER,EAST OTERO R-1,8849,,,,
2530,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,ROCKY FORD R-2,7442,0.0,0.0,0.0,0.0
2535,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,MANZANOLA 3J,5506,,,,
2540,FOWLER HIGH SCHOOL,FOWLER R-4J,3134,1.0,0.0,0.0,0.0
2560,CHERAW HIGH SCHOOL,CHERAW 31,1546,1.0,0.0,0.0,0.0
2570,SWINK JUNIOR-SENIOR HIGH SCHOOL,SWINK 33,8456,1.0,0.0,1.0,0.0
2580,OURAY SENIOR HIGH SCHOOL,OURAY R-1,6600,1.0,0.0,0.0,0.0
2590,RIDGWAY HIGH SCHOOL,RIDGWAY R-2,7346,1.0,1.0,1.0,1.0
2600,PLATTE CANYON HIGH SCHOOL,PLATTE CANYON 1,7046,1.0,0.0,1.0,0.0
2610,SOUTH PARK HIGH SCHOOL,PARK COUNTY RE-2,8118,1.0,0.0,0.0,0.0
2620,HOLYOKE SENIOR HIGH SCHOOL,HOLYOKE RE-1J,4080,1.0,0.0,0.0,0.0
2630,HAXTUN HIGH SCHOOL,HAXTUN RE-2J,3850,0.0,0.0,0.0,0.0
2640,ASPEN HIGH SCHOOL,ASPEN 1,432,1.0,1.0,1.0,0.0
2650,GRANADA UNDIVIDED HIGH SCHOOL,GRANADA RE-1,3546,,,,
2660,LAMAR HIGH SCHOOL,LAMAR RE-2,4960,0.0,0.0,0.0,0.0
2670,HOLLY HIGH SCHOOL,HOLLY RE-3,4058,1.0,0.0,0.0,0.0
2680,WILEY JUNIOR-SENIOR HIGH SCHOOL,WILEY RE-13 JT,9608,0.0,0.0,0.0,0.0
2690,CENTENNIAL HIGH SCHOOL,PUEBLO CITY 60,1402,1.0,0.0,0.0,0.0
2690,CENTRAL HIGH SCHOOL,PUEBLO CITY 60,1454,0.0,0.0,0.0,0.0
2690,DOLORES HUERTA PREPARATORY HIGH SCHOOL,PUEBLO CITY 60,2217,1.0,0.0,0.0,0.0
2690,EAST HIGH SCHOOL,PUEBLO CITY 60,2394,0.0,0.0,0.0,0.0
2690,KEATING CONTINUING EDUCATION,PUEBLO CITY 60,7748,0.0,0.0,0.0,0.0
2690,SOUTH HIGH SCHOOL,PUEBLO CITY 60,8082,1.0,0.0,0.0,0.0
2690,YOUTH & FAMILY ACADEMY CHARTER,PUEBLO CITY 60,9785,,,,
2700,FUTURES ACADEMY,PUEBLO COUNTY 70,3279,0.0,0.0,0.0,0.0
2700,PUEBLO COUNTY HIGH SCHOOL,PUEBLO COUNTY 70,7208,1.0,0.0,0.0,0.0
2700,PUEBLO TECHNICAL ACADEMY,PUEBLO COUNTY 70,7211,,,,
2700,PUEBLO WEST HIGH SCHOOL,PUEBLO COUNTY 70,7214,1.0,0.0,0.0,0.0
2700,RYE HIGH SCHOOL,PUEBLO COUNTY 70,7534,1.0,0.0,0.0,0.0
2700,SOUTHERN COLORADO EARLY COLLEGE,PUEBLO COUNTY 70,7879,1.0,0.0,1.0,0.0
2710,MEEKER HIGH SCHOOL,MEEKER RE1,5762,1.0,0.0,0.0,0.0
2720,RANGELY JUNIOR/SENIOR HIGH SCHOOL,RANGELY RE-4,7276,0.0,0.0,0.0,0.0
2730,DEL NORTE HIGH SCHOOL,DEL NORTE C-7,2150,0.0,0.0,0.0,0.0
2740,BYRON SYRING DELTA CENTER,MONTE VISTA C-8,6030,,,,
2740,MONTE VISTA SENIOR HIGH SCHOOL,MONTE VISTA C-8,6046,0.0,0.0,0.0,0.0
2740,MONTE VISTA ON-LINE ACADEMY,MONTE VISTA C-8,6520,,,,
2750,SARGENT SENIOR HIGH SCHOOL,SARGENT RE-33J,7664,1.0,0.0,0.0,0.0
2760,HAYDEN HIGH SCHOOL,HAYDEN RE-1,3862,0.0,0.0,0.0,0.0
2770,STEAMBOAT SPRINGS HIGH SCHOOL,STEAMBOAT SPRINGS RE-2,8212,1.0,0.0,1.0,0.0
2770,YAMPA VALLEY SCHOOL,STEAMBOAT SPRINGS RE-2,9757,,,,
2780,SOROCO HIGH SCHOOL,SOUTH ROUTT RE 3,8050,1.0,0.0,0.0,0.0
2790,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,MOUNTAIN VALLEY RE 1,6146,,,,
2800,CRESTONE CHARTER SCHOOL,MOFFAT 2,2018,,,,
2800,MOFFAT SENIOR HIGH SCHOOL,MOFFAT 2,5958,,,,
2810,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,CENTER 26 JT,51,,,,
2810,CENTER HIGH SCHOOL,CENTER 26 JT,1420,0.0,0.0,0.0,0.0
2820,SILVERTON HIGH SCHOOL,SILVERTON 1,7904,,,,
2830,TELLURIDE HIGH SCHOOL,TELLURIDE R-1,8794,1.0,0.0,0.0,0.0
2840,NORWOOD HIGH SCHOOL,NORWOOD R-2J,6422,1.0,0.0,0.0,0.0
2862,INSIGHT SCHOOL OF COLORADO AT JULESBURG,JULESBURG RE-1,4369,0.0,0.0,0.0,0.0
2862,JULESBURG HIGH SCHOOL,JULESBURG RE-1,4492,0.0,1.0,0.0,0.0
2865,REVERE JUNIOR-SENIOR HIGH SCHOOL,PLATTE VALLEY RE-3,7322,,,,
3000,SUMMIT HIGH SCHOOL,SUMMIT RE-1,8378,1.0,0.0,0.0,0.0
3010,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,CRIPPLE CREEK-VICTOR RE-1,2024,1.0,0.0,0.0,0.0
3020,WOODLAND PARK HIGH SCHOOL,WOODLAND PARK RE-2,9696,1.0,0.0,0.0,0.0
3030,AKRON HIGH SCHOOL,AKRON R-1,90,0.0,0.0,0.0,0.0
3040,ARICKAREE UNDIVIDED HIGH SCHOOL,ARICKAREE R-2,308,,,,
3050,OTIS JUNIOR-SENIOR HIGH SCHOOL,OTIS R-3,6586,1.0,1.0,1.0,0.0
3060,LONE STAR UNDIVIDED HIGH SCHOOL,LONE STAR 101,5258,,,,
3070,WOODLIN UNDIVIDED HIGH SCHOOL,WOODLIN R-104,9704,,,,
3080,VALLEY HIGH SCHOOL,WELD COUNTY RE-1,9032,0.0,0.0,0.0,0.0
3085,EATON HIGH SCHOOL,EATON RE-2,2456,1.0,0.0,0.0,0.0
3090,WELD CENTRAL SENIOR HIGH SCHOOL,KEENESBURG RE-3(J),1446,0.0,0.0,0.0,0.0
3100,WINDSOR HIGH SCHOOL,WINDSOR RE-4,9672,1.0,0.0,0.0,0.0
3110,ROOSEVELT HIGH SCHOOL,JOHNSTOWN-MILLIKEN RE-5J,7490,0.0,0.0,0.0,0.0
3120,COLORADO HIGH SCHOOL OF GREELEY,GREELEY 6,1780,,,,
3120,FRONTIER CHARTER ACADEMY,GREELEY 6,1875,1.0,1.0,1.0,0.0
3120,UNIVERSITY SCHOOLS,GREELEY 6,2850,1.0,0.0,0.0,0.0
3120,GREELEY CENTRAL HIGH SCHOOL,GREELEY 6,3610,0.0,0.0,0.0,0.0
3120,GREELEY WEST HIGH SCHOOL,GREELEY 6,3614,0.0,0.0,0.0,0.0
3120,JEFFERSON HIGH SCHOOL,GREELEY 6,4425,0.0,0.0,0.0,0.0
3120,NORTHRIDGE HIGH SCHOOL,GREELEY 6,6364,0.0,0.0,0.0,0.0
3120,TRADEMARK LEARNING CENTER,GREELEY 6,8890,,,,
3120,UNION COLONY PREPARATORY SCHOOL,GREELEY 6,8965,1.0,0.0,1.0,0.0
3130,PLATTE VALLEY HIGH SCHOOL,PLATTE VALLEY RE-7,4670,0.0,0.0,0.0,0.0
3140,FORT LUPTON HIGH SCHOOL,WELD COUNTY S/D RE-8,3070,0.0,0.0,0.0,0.0
3145,HIGHLAND HIGH SCHOOL,AULT-HIGHLAND RE-9,3962,0.0,0.0,0.0,0.0
3146,BRIGGSDALE UNDIVIDED HIGH SCHOOL,BRIGGSDALE RE-10,1012,,,,
3147,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,PRAIRIE RE-11,7156,,,,
3148,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,PAWNEE RE-12,6812,,,,
3200,YUMA HIGH SCHOOL,YUMA 1,9799,0.0,0.0,0.0,0.0
3210,WRAY HIGH SCHOOL,WRAY RD-2,9733,0.0,0.0,0.0,0.0
3220,IDALIA JUNIOR-SENIOR HIGH SCHOOL,IDALIA RJ-3,4231,,,,
3230,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,LIBERTY J-4,5123,,,,
8001,COLORADO DISTANCE & ELECTRONIC LEARNING ACADEMY,CHARTER SCHOOL INSTITUTE,656,,,,
8001,COLORADO SPRINGS EARLY COLLEGES,CHARTER SCHOOL INSTITUTE,1795,1.0,0.0,0.0,0.0
8001,COLORADO PROVOST ACADEMY,CHARTER SCHOOL INSTITUTE,1877,,,,
8001,EARLY COLLEGE HIGH SCHOOL AT ARVADA,CHARTER SCHOOL INSTITUTE,2837,1.0,0.0,0.0,0.0
8001,GOAL ACADEMY,CHARTER SCHOOL INSTITUTE,3475,0.0,0.0,0.0,0.0
8001,THE PINNACLE CHARTER SCHOOL HIGH,CHARTER SCHOOL INSTITUTE,6914,0.0,0.0,0.0,0.0
8001,PIKES PEAK PREP,CHARTER SCHOOL INSTITUTE,8929,,,,
8001,THE VANGUARD SCHOOL (HIGH),CHARTER SCHOOL INSTITUTE,9057,1.0,1.0,1.0,1.0
9000,COLORADO SCHOOL FOR THE DEAF AND BLIND,Colorado School for the Deaf and Blind,9999,,,,
